"samp","chaoest","cover","coverage","cov_size","l","size","comm","reps"
27,29.2479946524064,25.022,0.995,589,1,1122,"comm1",19
6.61248030255279,6.64575341597183,6.602,0.995,850,-1,1122,"comm2",19
11.1858259443077,11.3504217560217,11.133,0.995,850,0,1122,"comm2",19
29,31.6642899584076,27.812,0.995,850,1,1122,"comm2",19
15.5748502994012,15.7800165608611,15.523,0.995,892,-1,1122,"comm3",19
25.1172234354801,25.7993699915609,24.96,0.995,892,0,1122,"comm3",19
49,61.4888591800357,47.898,0.995,892,1,1122,"comm3",19
13.0635701388457,13.2056822477006,13.064,0.995,1122,-1,1122,"comm4",19
22.404076876486,22.980813063746,22.404,0.995,1122,0,1122,"comm4",19
51,54.5967914438503,51,0.995,1122,1,1122,"comm4",19
10.9456371382726,11.032931917447,10.824,0.994,521,-1,1258,"comm1",19
14.6000764356488,14.7667923775973,14.348,0.994,521,0,1258,"comm1",19
29,29,27.684,0.994,521,1,1258,"comm1",19
6.88897981926137,6.9214062486322,6.854,0.994,600,-1,1258,"comm2",19
11.4233710631679,11.5691604160683,11.268,0.994,600,0,1258,"comm2",19
29,31.2482114467409,26.472,0.994,600,1,1258,"comm2",19
15.6879002359285,15.8733788395905,15.669,0.994,1143,-1,1258,"comm3",19
24.6768008967885,25.2793499380707,24.616,0.994,1143,0,1258,"comm3",19
53,57.8961049284579,52.316,0.994,1143,1,1258,"comm3",19
12.7667312036141,12.8873693990318,12.767,0.994,1258,-1,1258,"comm4",19
21.6137322179744,22.1372128328701,21.614,0.994,1258,0,1258,"comm4",19
53,56.9968203497615,53,0.994,1258,1,1258,"comm4",19
11.0546148130898,11.1339540186205,10.945,0.994,587,-1,1412,"comm1",19
14.5848599029551,14.735952973494,14.363,0.994,587,0,1412,"comm1",19
29,29.2498229461756,27.02,0.994,587,1,1412,"comm1",19
6.98265669216329,7.01238930577651,6.935,0.994,538,-1,1412,"comm2",19
11.582974930184,11.6955732934537,11.395,0.994,538,0,1412,"comm2",19
27,27.4996458923513,25.178,0.994,538,1,1412,"comm2",19
17.0216340817895,17.2171313019582,16.942,0.994,1000,-1,1412,"comm3",19
26.4423921895907,27.0365502534071,26.208,0.994,1000,0,1412,"comm3",19
55,61.2455736543909,53.208,0.994,1000,1,1412,"comm3",19
13.2109517877495,13.3262788955479,13.211,0.994,1412,-1,1412,"comm4",19
22.219012607882,22.7347734589127,22.219,0.994,1412,0,1412,"comm4",19
54,61.9943342776204,54,0.994,1412,1,1412,"comm4",19
11.2988985058227,11.3728898121354,11.202,0.996,679,-1,1584,"comm1",19
14.9250243758263,15.0601271673103,14.734,0.996,679,0,1584,"comm1",19
29,29,27.667,0.996,679,1,1584,"comm1",19
6.8850288950722,6.91072048682883,6.844,0.996,602,-1,1584,"comm2",19
11.543434616526,11.6582244513725,11.372,0.996,602,0,1584,"comm2",19
28,30.9981060606061,25.492,0.996,602,1,1584,"comm2",19
17.7005714285714,17.8893026839604,17.701,0.996,1584,-1,1584,"comm3",19
26.439507757893,26.9988491580337,26.44,0.996,1584,0,1584,"comm3",19
56,64.1615109427609,56,0.996,1584,1,1584,"comm3",19
13.4287579880327,13.5350268274514,13.418,0.996,1441,-1,1584,"comm4",19
21.9467485212843,22.3519713489804,21.906,0.996,1441,0,1584,"comm4",19
52,55.5977272727273,51.415,0.996,1441,1,1584,"comm4",19
11.1422670238263,11.2062268126069,11.07,0.996,828,-1,1778,"comm1",19
14.5583871326173,14.6868491709065,14.409,0.996,828,0,1778,"comm1",19
30,30.9994375703037,27.932,0.996,828,1,1778,"comm1",19
6.47897034410674,6.49900854053876,6.452,0.996,748,-1,1778,"comm2",19
11.2754330092408,11.3679794642449,11.142,0.996,748,0,1778,"comm2",19
29,29.2498593925759,27.199,0.996,748,1,1778,"comm2",19
17.6860985543571,17.8537459172949,17.614,0.996,1236,-1,1778,"comm3",19
26.0218101613976,26.435801864164,25.84,0.996,1236,0,1778,"comm3",19
52,54.6651668541432,50.396,0.996,1236,1,1778,"comm3",19
13.3995863074549,13.4937432200422,13.4,0.996,1778,-1,1778,"comm4",19
22.8448271034063,23.2659549380642,22.845,0.996,1778,0,1778,"comm4",19
58,62.0810367454068,58,0.996,1778,1,1778,"comm4",19
11.0050324204007,11.0605293888672,10.933,0.997,863,-1,1995,"comm1",19
14.3898864476007,14.494784163131,14.248,0.997,863,0,1995,"comm1",19
29,29.2498746867168,27.642,0.997,863,1,1995,"comm1",19
6.64890018192479,6.66778968964338,6.615,0.997,705,-1,1995,"comm2",19
11.5087079308484,11.5851959380378,11.364,0.997,705,0,1995,"comm2",19
27,27,25.744,0.997,705,1,1995,"comm2",19
16.9692764226602,17.1062748335827,16.945,0.997,1689,-1,1995,"comm3",19
26.1199798099386,26.5014503837761,26.048,0.997,1689,0,1995,"comm3",19
56,56.7496240601504,55.391,0.997,1689,1,1995,"comm3",19
12.9912913197176,13.0698895408817,12.991,0.997,1995,-1,1995,"comm4",19
22.0469325506028,22.3808669324209,22.047,0.997,1995,0,1995,"comm4",19
54,58.1645781119465,54,0.997,1995,1,1995,"comm4",19
11.1781126416054,11.2292043298238,11.075,0.997,733,-1,2238,"comm1",19
14.7460636279808,14.8426041048111,14.545,0.997,733,0,2238,"comm1",19
29,29.4997765862377,27.364,0.997,733,1,2238,"comm1",19
7.03999122925381,7.0590509547135,7.004,0.997,766,-1,2238,"comm2",19
11.8833158652087,11.956280314825,11.736,0.997,766,0,2238,"comm2",19
28,28,26.687,0.997,766,1,2238,"comm2",19
16.4460482679363,16.5603945592633,16.446,0.997,2238,-1,2238,"comm3",19
25.359000882951,25.7368558640689,25.359,0.997,2238,0,2238,"comm3",19
56,64.163017575216,56,0.997,2238,1,2238,"comm3",19
14.3593151533222,14.4455838647315,14.285,0.997,1194,-1,2238,"comm4",19
23.3986679927126,23.6745293701611,23.147,0.997,1194,0,2238,"comm4",19
52,52.2498882931189,50.594,0.997,1194,1,2238,"comm4",19
11.289000016114,11.3354663961669,11.209,0.998,918,-1,2511,"comm1",19
14.7452773916898,14.828764209332,14.593,0.998,918,0,2511,"comm1",19
29,29,28.093,0.998,918,1,2511,"comm1",19
6.69175025445144,6.70695915344274,6.664,0.998,895,-1,2511,"comm2",19
11.502131153019,11.5649111299807,11.383,0.998,895,0,2511,"comm2",19
28,28,27.177,0.998,895,1,2511,"comm2",19
17.5513265541882,17.6678309524343,17.524,0.998,2025,-1,2511,"comm3",19
26.4460309058914,26.8071203644568,26.367,0.998,2025,0,2511,"comm3",19
57,69.495021903624,55.956,0.998,2025,1,2511,"comm3",19
13.2028658359107,13.2673677917507,13.203,0.998,2511,-1,2511,"comm4",19
22.5373782580961,22.8263397933385,22.537,0.998,2511,0,2511,"comm4",19
56,61.9976105137395,56,0.998,2511,1,2511,"comm4",19
11.1470016844469,11.1872990013839,11.074,0.998,996,-1,2818,"comm1",19
14.6639870458321,14.7427971622783,14.518,0.998,996,0,2818,"comm1",19
30,30.499822569198,28.566,0.998,996,1,2818,"comm1",19
6.66759921477882,6.68104098355135,6.644,0.998,1033,-1,2818,"comm2",19
11.4256340781055,11.4832792972248,11.321,0.998,1033,0,2818,"comm2",19
29,29,28.074,0.998,1033,1,2818,"comm2",19
16.5078973079721,16.5992781746098,16.508,0.998,2818,-1,2818,"comm3",19
25.7469658645622,26.059827158681,25.747,0.998,2818,0,2818,"comm3",19
58,66.9968062455642,58,0.998,2818,1,2818,"comm3",19
13.6568857764922,13.7185236133385,13.637,0.998,2121,-1,2818,"comm4",19
23.515900138528,23.7763505373592,23.43,0.998,2121,0,2818,"comm4",19
58,60.6657203690561,56.788,0.998,2121,1,2818,"comm4",19
11.1557414180545,11.1916983920814,11.112,0.999,1424,-1,3162,"comm1",19
14.4900058812939,14.5612494648875,14.404,0.999,1424,0,3162,"comm1",19
30,30.9996837444655,28.634,0.999,1424,1,3162,"comm1",19
6.80706479557518,6.81959305205501,6.789,0.999,1307,-1,3162,"comm2",19
11.620242495769,11.6705671930365,11.546,0.999,1307,0,3162,"comm2",19
28,28,27.296,0.999,1307,1,3162,"comm2",19
17.4923527497559,17.5840968586388,17.492,0.999,3162,-1,3162,"comm3",19
26.5552032255157,26.832811597496,26.555,0.999,3162,0,3162,"comm3",19
58,65.9974699557242,58,0.999,3162,1,3162,"comm3",19
13.3597778680464,13.4122207878995,13.353,0.999,2788,-1,3162,"comm4",19
23.2122076211543,23.4300926143192,23.182,0.999,2788,0,3162,"comm4",19
57,58.1246442125237,56.587,0.999,2788,1,3162,"comm4",19
11.3039492825201,11.3368826526567,11.304,1,3518,-1,3548,"comm1",19
14.817597476395,14.8768894746237,14.817,1,3518,0,3548,"comm1",19
29,29,28.992,1,3518,1,3548,"comm1",19
6.85831717044043,6.86966328444506,6.854,1,2491,-1,3548,"comm2",19
11.6506582178107,11.6972974177498,11.63,1,2491,0,3548,"comm2",19
29,29,28.875,1,2491,1,3548,"comm2",19
17.1832397842182,17.2619979041046,17.183,1,3547,-1,3548,"comm3",19
26.2237061267965,26.4364787309738,26.224,1,3547,0,3548,"comm3",19
57,57.1249647688839,57,1,3547,1,3548,"comm3",19
14.192480016235,14.2454636628927,14.192,1,3548,-1,3548,"comm4",19
23.6862470440204,23.8717939521902,23.686,1,3548,0,3548,"comm4",19
55,55.2499295377678,55,1,3548,1,3548,"comm4",19
11.3344826328471,11.363990412132,11.282,0.999,1433,-1,3981,"comm1",19
14.7135154442533,14.7658825465437,14.617,0.999,1433,0,3981,"comm1",19
29,29,28.284,0.999,1433,1,3981,"comm1",19
6.84348771564073,6.85355018707962,6.824,0.999,1335,-1,3981,"comm2",19
11.7026316964803,11.7429028165446,11.621,0.999,1335,0,3981,"comm2",19
28,28,26.897,0.999,1335,1,3981,"comm2",19
17.231667578173,17.3022314145251,17.206,0.999,2923,-1,3981,"comm3",19
25.9697599916409,26.1567317100492,25.9,0.999,2923,0,3981,"comm3",19
56,56.666499204555,55.226,0.999,2923,1,3981,"comm3",19
13.2938762157605,13.3350670861339,13.294,0.999,3981,-1,3981,"comm4",19
23.1104504761793,23.2952713464092,23.11,0.999,3981,0,3981,"comm4",19
60,61.9994976136649,60,0.999,3981,1,3981,"comm4",19
11.3813371497178,11.407860968502,11.344,1,1851,-1,4466,"comm1",19
14.8000308392833,14.8468593843837,14.732,1,1851,0,4466,"comm1",19
29,29,28.763,1,1851,1,4466,"comm1",19
6.80960965144085,6.81848148029106,6.807,1,3409,-1,4466,"comm2",19
11.6219840806993,11.6609670473317,11.61,1,3409,0,4466,"comm2",19
30,30.2499440214957,29.648,1,3409,1,4466,"comm2",19
16.2789427462349,16.3348395161648,16.267,1,3673,-1,4466,"comm3",19
25.6955609031011,25.8681033570086,25.657,1,3673,0,4466,"comm3",19
59,59.4998880429915,58.754,1,3673,1,4466,"comm3",19
13.9826474914156,14.0234226656803,13.983,1,4466,-1,4466,"comm4",19
23.7340762331447,23.8869409773173,23.734,1,4466,0,4466,"comm4",19
56,56.999776085983,56,1,4466,1,4466,"comm4",19
11.0566860484317,11.0789250246247,11.027,1,2124,-1,5011,"comm1",19
14.5239299570634,14.5648818445726,14.467,1,2124,0,5011,"comm1",19
29,29,28.705,1,2124,1,5011,"comm1",19
6.57738845669959,6.58471890284718,6.573,1,3090,-1,5011,"comm2",19
11.3509067872918,11.3842310424563,11.329,1,3090,0,5011,"comm2",19
30,30,29.667,1,3090,1,5011,"comm2",19
17.3520168944669,17.4088371738241,17.352,1,5011,-1,5011,"comm3",19
26.7125867346528,26.8684063634171,26.713,1,5011,0,5011,"comm3",19
57,57.9998004390341,57,1,5011,1,5011,"comm3",19
13.2313338184623,13.2637156415532,13.219,1,3630,-1,5011,"comm4",19
22.798388176014,22.9279835224037,22.748,1,3630,0,5011,"comm4",19
57,57,56.794,1,3630,1,5011,"comm4",19
11.2300586292054,11.2505306299086,11.208,1,2684,-1,5623,"comm1",19
14.6496274271988,14.6878102999367,14.607,1,2684,0,5623,"comm1",19
30,30,29.625,1,2684,1,5623,"comm1",19
6.69172274649463,6.69850432412344,6.683,1,2487,-1,5623,"comm2",19
11.6446321154356,11.6750476896582,11.605,1,2487,0,5623,"comm2",19
30,30,29.347,1,2487,1,5623,"comm2",19
17.2765993138129,17.3267630954404,17.277,1,5623,-1,5623,"comm3",19
26.3036166294209,26.4477917971147,26.304,1,5623,0,5623,"comm3",19
60,60.9998221589899,60,1,5623,1,5623,"comm3",19
13.5937869879725,13.6243066635292,13.587,1,4619,-1,5623,"comm4",19
23.3804389473278,23.4989278119071,23.354,1,4619,0,5623,"comm4",19
57,57,56.828,1,4619,1,5623,"comm4",19
11.1323803954111,11.1502908247319,11.132,1,6309,-1,6309,"comm1",19
14.6247599662617,14.6605797544466,14.625,1,6309,0,6309,"comm1",19
30,30.9998414962752,30,1,6309,1,6309,"comm1",19
6.94720585301522,6.95376188557489,6.941,1,3223,-1,6309,"comm2",19
11.7930935383677,11.8204967440621,11.766,1,3223,0,6309,"comm2",19
30,30,29.655,1,3223,1,6309,"comm2",19
17.0660682059943,17.109645366654,17.058,1,5348,-1,6309,"comm3",19
26.5392014637072,26.6638625101752,26.516,1,5348,0,6309,"comm3",19
59,59.1666402493792,58.774,1,5348,1,6309,"comm3",19
13.8785236773756,13.9069162821026,13.867,1,4464,-1,6309,"comm4",19
23.4343890342346,23.540023218446,23.389,1,4464,0,6309,"comm4",19
57,57,56.623,1,4464,1,6309,"comm4",19
11.174954814928,11.1910424599352,11.129,0.999,1832,-1,7079,"comm1",19
14.5813307802948,14.6115267192416,14.494,0.999,1832,0,7079,"comm1",19
30,30,28.971,0.999,1832,1,7079,"comm1",19
6.76417582183221,6.76968891552647,6.755,0.999,2723,-1,7079,"comm2",19
11.5568251401812,11.5807791666842,11.517,0.999,2723,0,7079,"comm2",19
30,30,29.052,0.999,2723,1,7079,"comm2",19
16.5969250528836,16.6335784403227,16.597,0.999,7079,-1,7079,"comm3",19
25.735578505735,25.8539756356307,25.736,0.999,7079,0,7079,"comm3",19
60,63.999434948439,60,0.999,7079,1,7079,"comm3",19
13.5278969690605,13.551883490692,13.514,0.999,4424,-1,7079,"comm4",19
23.3848898175034,23.4852192816384,23.323,0.999,4424,0,7079,"comm4",19
60,60.4999293685549,59.231,0.999,4424,1,7079,"comm4",19
11.3086392601152,11.3233368419239,11.285,1,3018,-1,7943,"comm1",19
14.9015152799501,14.9290023159155,14.856,1,3018,0,7943,"comm1",19
30,30,29.23,1,3018,1,7943,"comm1",19
6.76304636995393,6.76795748211702,6.759,1,4127,-1,7943,"comm2",19
11.5684791119358,11.5898206391043,11.548,1,4127,0,7943,"comm2",19
30,30,29.628,1,4127,1,7943,"comm2",19
16.7927313852305,16.8261904012521,16.793,1,7943,-1,7943,"comm3",19
26.1854962561693,26.2847442736535,26.185,1,7943,0,7943,"comm3",19
58,59.9997482059675,58,1,7943,1,7943,"comm3",19
13.5287248662647,13.5501005249637,13.509,1,4160,-1,7943,"comm4",19
23.3336413898414,23.4152506287263,23.258,1,4160,0,7943,"comm4",19
56,56,55.674,1,4160,1,7943,"comm4",19
11.1685448305518,11.1813040710086,11.145,1,3145,-1,8912,"comm1",19
14.7423728961585,14.7665127264235,14.697,1,3145,0,8912,"comm1",19
30,30,29.653,1,3145,1,8912,"comm1",19
6.73735300165381,6.74169364538318,6.732,1,4129,-1,8912,"comm2",19
11.606441943921,11.625490090003,11.584,1,4129,0,8912,"comm2",19
30,30,29.554,1,4129,1,8912,"comm2",19
17.0600644050438,17.0908668314888,17.06,1,8912,-1,8912,"comm3",19
26.3729443388788,26.4651677109519,26.373,1,8912,0,8912,"comm3",19
60,61.9997755834829,60,1,8912,1,8912,"comm3",19
13.8883049617486,13.9084212196563,13.888,1,8910,-1,8912,"comm4",19
23.5493299855608,23.6276593175043,23.549,1,8910,0,8912,"comm4",19
58,58.9998877917415,58,1,8910,1,8912,"comm4",19
11.2464863165126,11.2580229880295,NA,NA,NA,-1,10000,"comm1",19
14.6369272700156,14.6575155434696,NA,NA,NA,0,10000,"comm1",19
29,29,NA,NA,NA,1,10000,"comm1",19
7.03066184119535,7.03490477866962,NA,NA,NA,-1,10000,"comm2",19
11.8867194023133,11.9040559324616,NA,NA,NA,0,10000,"comm2",19
30,30,NA,NA,NA,1,10000,"comm2",19
17.294533163478,17.3227626194221,NA,NA,NA,-1,10000,"comm3",19
26.5030663546201,26.5793648855024,NA,NA,NA,0,10000,"comm3",19
58,58,NA,NA,NA,1,10000,"comm3",19
13.6389922421412,13.656254097286,NA,NA,NA,-1,10000,"comm4",19
23.0417656786392,23.1106028094071,NA,NA,NA,0,10000,"comm4",19
60,60,NA,NA,NA,1,10000,"comm4",19
7.14285714285714,22.5,7.143,0.441,10,-1,10,"comm1",20
7.57858283255199,17.6852212069341,7.579,0.441,10,0,10,"comm1",20
8,16.1,8,0.441,10,1,10,"comm1",20
4.16666666666667,6.42857142857143,2.288,0.417,3,-1,10,"comm2",20
4.50320012840205,6.30833387912181,2.43,0.417,3,0,10,"comm2",20
5,6.8,2.55,0.417,3,1,10,"comm2",20
5.55555555555555,11.25,4.565,0.447,7,-1,10,"comm3",20
6.26120069029542,14.6169110485526,5.014,0.447,7,0,10,"comm3",20
7,18.25,5.425,0.447,7,1,10,"comm3",20
7.14285714285714,22.5,7.143,0.441,10,-1,10,"comm4",20
7.57858283255199,17.6852212069341,7.579,0.441,10,0,10,"comm4",20
8,16.1,8,0.441,10,1,10,"comm4",20
9.30769230769231,55.0000000000001,9.308,0.2,11,-1,11,"comm1",20
9.69750380495624,48.1993283774917,9.698,0.2,11,0,11,"comm1",20
10,46.8181818181818,10,0.2,11,1,11,"comm1",20
7.11764705882353,18.3333333333334,3.438,0.218,4,-1,11,"comm2",20
7.53693041596068,13.6042981982316,3.571,0.218,4,0,11,"comm2",20
8,11.7878787878788,3.673,0.218,4,1,11,"comm2",20
6.36842105263158,13.75,2.619,0.2,3,-1,11,"comm3",20
7.18680696650756,19.065819901808,2.717,0.2,3,0,11,"comm3",20
8,24.3636363636364,2.788,0.2,3,1,11,"comm3",20
8.06666666666667,27.5,4.365,0.182,5,-1,11,"comm4",20
8.54923454974006,21.8922475891072,4.52,0.182,5,0,11,"comm4",20
9,20.1363636363636,4.636,0.182,5,1,11,"comm4",20
7.2,16.5,7.2,0.431,12,-1,12,"comm1",20
8.12323966013147,24.2476482443698,8.123,0.431,12,0,12,"comm1",20
9,31.4583333333333,9,0.431,12,1,12,"comm1",20
4.8,7.33333333333333,2.839,0.444,4,-1,12,"comm2",20
5.34539230884203,7.02768490420726,3.059,0.444,4,0,12,"comm2",20
6,6.61111111111111,3.253,0.444,4,1,12,"comm2",20
8,22,6.6,0.409,9,-1,12,"comm3",20
8.48528137423857,16.5259827812353,6.995,0.409,9,0,12,"comm3",20
9,14.5,7.364,0.409,9,1,12,"comm3",20
5.14285714285714,8.24999999999999,3.367,0.444,5,-1,12,"comm4",20
6,9.63565783172702,3.682,0.444,5,0,12,"comm4",20
7,10.6666666666667,3.96,0.444,5,1,12,"comm4",20
8.16666666666667,18.2,5.778,0.363,8,-1,14,"comm1",20
9.07568045880467,19.8074855384722,6.23,0.363,8,0,14,"comm1",20
10,21.375,6.615,0.363,8,1,14,"comm1",20
5.76470588235294,9.09999999999999,3.008,0.361,4,-1,14,"comm2",20
6.74320466590777,12.8832880802855,3.22,0.361,4,0,14,"comm2",20
8,19.6071428571429,3.395,0.361,4,1,14,"comm2",20
9.8,30.3333333333333,8.273,0.363,11,-1,14,"comm3",20
10.4019600239586,23.3181231560696,8.753,0.363,11,0,14,"comm3",20
11,20.9047619047619,9.187,0.363,11,1,14,"comm3",20
8.90909090909091,22.75,8.909,0.368,14,-1,14,"comm4",20
10.0203636240206,36.9042186177062,10.02,0.368,14,0,14,"comm4",20
11,48.6071428571429,11,0.368,14,1,14,"comm4",20
6.42857142857143,10.5,6.429,0.609,15,-1,15,"comm1",20
7.585432434654,16.1336134280083,7.585,0.609,15,0,15,"comm1",20
9,25.8,9,0.609,15,1,15,"comm1",20
7.25806451612903,13.125,6.243,0.596,11,-1,15,"comm2",20
8.03467087945045,13.5697411109894,6.867,0.596,11,0,15,"comm2",20
9,14.8333333333333,7.535,0.596,11,1,15,"comm2",20
7.25806451612903,13.125,6.243,0.596,11,-1,15,"comm3",20
8.03467087945045,13.5697411109894,6.867,0.596,11,0,15,"comm3",20
9,14.8333333333333,7.535,0.596,11,1,15,"comm3",20
8.33333333333333,17.5,7.712,0.571,13,-1,15,"comm4",20
9.12546512839809,16.1480284234036,8.426,0.571,13,0,15,"comm4",20
10,15.6,9.171,0.571,13,1,15,"comm4",20
7.81081081081081,13.6,6.634,0.489,12,-1,17,"comm1",20
9.31482252816904,24.1896369349451,7.605,0.489,12,0,17,"comm1",20
11,41.1176470588235,8.557,0.489,12,1,17,"comm1",20
8.75757575757576,17,8.758,0.485,17,-1,17,"comm2",20
10.4221461677094,25.1469754526969,10.422,0.485,17,0,17,"comm2",20
12,31.0588235294118,12,0.485,17,1,17,"comm2",20
7.04878048780488,11.3333333333333,6.314,0.485,13,-1,17,"comm3",20
8.99578197394309,19.2294569030088,7.699,0.485,13,0,17,"comm3",20
11,26.0588235294118,9.029,0.485,13,1,17,"comm3",20
7.04878048780488,11.3333333333333,6.314,0.485,13,-1,17,"comm4",20
8.99578197394309,19.2294569030088,7.699,0.485,13,0,17,"comm4",20
11,26.0588235294118,9.029,0.485,13,1,17,"comm4",20
8.3953488372093,14.25,6.772,0.626,12,-1,19,"comm1",20
9.1596719804537,12.2909702530294,7.448,0.626,12,0,19,"comm1",20
10,10.7105263157895,8.149,0.626,12,1,19,"comm1",20
3.72164948453608,4.38461538461539,3.186,0.631,9,-1,19,"comm2",20
5.39115585658941,7.26723806859808,4.04,0.631,9,0,19,"comm2",20
8,10.5263157894737,5.105,0.631,9,1,19,"comm2",20
10.9393939393939,24.4285714285714,9.913,0.655,16,-1,19,"comm3",20
11.400975835992,16.921049669155,10.454,0.655,16,0,19,"comm3",20
12,13.6917293233083,11.088,0.655,16,1,19,"comm3",20
8.02222222222222,13.1538461538462,8.022,0.637,19,-1,19,"comm4",20
9.3249581462972,19.7631204283812,9.325,0.637,19,0,19,"comm4",20
11,34.2105263157895,11,0.637,19,1,19,"comm4",20
5.76190476190476,7.45161290322582,4.529,0.729,10,-1,22,"comm1",20
6.58931628556125,8.70726777160339,5.106,0.729,10,0,22,"comm1",20
8,12.2954545454545,5.787,0.729,10,1,22,"comm1",20
4.56603773584906,5.50000000000001,3.903,0.737,11,-1,22,"comm2",20
5.79083446131101,8.15183556667829,4.652,0.737,11,0,22,"comm2",20
8,15.6363636363636,5.637,0.737,11,1,22,"comm2",20
9.68,16.5,9.087,0.729,19,-1,22,"comm3",20
10.7414626425314,15.3743014521646,10.097,0.729,19,0,22,"comm3",20
12,14.3863636363636,11.253,0.729,19,1,22,"comm3",20
9.30769230769231,15.4,9.308,0.74,22,-1,22,"comm4",20
10.4890017909906,16.2654075191275,10.489,0.74,22,0,22,"comm4",20
12,17.7272727272727,12,0.74,22,1,22,"comm4",20
6.44329896907217,8.33333333333333,4.808,0.564,10,-1,25,"comm1",20
8.5365947295313,11.1731311318116,5.729,0.564,10,0,25,"comm1",20
11,12.536,6.646,0.564,10,1,25,"comm1",20
4.49640287769784,5.26315789473684,2.841,0.589,5,-1,25,"comm2",20
5.66431378715874,7.47420033137891,3.174,0.589,5,0,25,"comm2",20
8,13.76,3.508,0.589,5,1,25,"comm2",20
11.3636363636364,20,10.732,0.567,22,-1,25,"comm3",20
13.7320067913265,24.3598097140355,12.804,0.567,22,0,25,"comm3",20
16,25.6,14.75,0.567,22,1,25,"comm3",20
8.80281690140845,13.0434782608696,8.803,0.567,25,-1,25,"comm4",20
11.6597519322018,25.8757179791974,11.66,0.567,25,0,25,"comm4",20
15,44.04,15,0.567,25,1,25,"comm4",20
8.90909090909091,12.6,5.143,0.482,8,-1,28,"comm1",20
10.117664281359,14.1919648210391,5.636,0.482,8,0,28,"comm1",20
12,18.0267857142857,6.096,0.482,8,1,28,"comm1",20
4.30769230769231,4.90909090909091,2.483,0.492,4,-1,28,"comm2",20
6.37556669563044,8.61138922944352,2.767,0.492,4,0,28,"comm2",20
10,16.0267857142857,3.028,0.492,4,1,28,"comm2",20
11.5294117647059,18.9,11.529,0.47,28,-1,28,"comm3",20
15.3563115771763,44.0804778797066,15.356,0.47,28,0,28,"comm3",20
19,73.2410714285714,19,0.47,28,1,28,"comm3",20
12.25,21,9,0.47,15,-1,28,"comm4",20
14.4382424029098,27.9928136428497,10.093,0.47,15,0,28,"comm4",20
17,36.4464285714286,11.117,0.47,15,1,28,"comm4",20
7.01459854014599,8.77358490566037,4.708,0.601,9,-1,31,"comm1",20
8.54938599406284,10.8042055132719,5.35,0.601,9,0,31,"comm1",20
11,13.5806451612903,6.01,0.601,9,1,31,"comm1",20
5.75449101796407,6.83823529411764,4.467,0.593,11,-1,31,"comm2",20
8.55820642774826,14.9805756636366,5.567,0.593,11,0,31,"comm2",20
13,43.9677419354839,6.767,0.593,11,1,31,"comm2",20
12.1645569620253,19.375,12.165,0.587,31,-1,31,"comm3",20
15.4932259639862,32.1170526456282,15.493,0.587,31,0,31,"comm3",20
19,46.258064516129,19,0.587,31,1,31,"comm3",20
14.3432835820896,25.8333333333333,14.134,0.581,30,-1,31,"comm4",20
17.1927410276162,32.5904824103943,16.887,0.581,30,0,31,"comm4",20
20,36.3548387096774,19.581,0.581,30,1,31,"comm4",20
9.64566929133858,12.9347826086957,6.982,0.67,14,-1,35,"comm1",20
10.8595687282701,15.1964427153724,7.808,0.67,14,0,35,"comm1",20
13,25.1428571428571,8.735,0.67,14,1,35,"comm1",20
7.60869565217391,9.44444444444446,5.891,0.672,14,-1,35,"comm2",20
9.68111309020305,13.3450036152471,6.973,0.672,14,0,35,"comm2",20
13,21.7428571428571,8.195,0.672,14,1,35,"comm2",20
15.1234567901235,25.8695652173913,13.222,0.657,26,-1,35,"comm3",20
16.9022496559383,24.3994561832345,14.761,0.657,26,0,35,"comm3",20
19,22.8857142857143,16.441,0.657,26,1,35,"comm3",20
14.0804597701149,22.8846153846154,14.08,0.664,35,-1,35,"comm4",20
16.7806685441585,29.6072627767256,16.781,0.664,35,0,35,"comm4",20
20,37.4857142857143,20,0.664,35,1,35,"comm4",20
8.31147540983607,10.2916666666667,6.511,0.743,16,-1,39,"comm1",20
9.76454145743375,11.8049105671345,7.52,0.743,16,0,39,"comm1",20
12,14.1923076923077,8.727,0.743,16,1,39,"comm1",20
7.27751196172249,8.71764705882354,5.62,0.761,14,-1,39,"comm2",20
8.46552011290305,9.62271580900758,6.508,0.761,14,0,39,"comm2",20
10,10.2435897435897,7.549,0.761,14,1,39,"comm2",20
12.168,17.2325581395349,12.168,0.75,39,-1,39,"comm3",20
15.0742994639527,22.6815893760604,15.074,0.75,39,0,39,"comm3",20
19,28.7435897435897,19,0.75,39,1,39,"comm3",20
7.72081218274112,9.37974683544305,7.609,0.753,36,-1,39,"comm4",20
11.3967365327188,16.0225960913504,11.082,0.753,36,0,39,"comm4",20
17,23.5769230769231,16.283,0.753,36,1,39,"comm4",20
8.06666666666667,9.65306122448979,5.795,0.659,13,-1,44,"comm1",20
10.2102980404428,14.0428789838843,6.767,0.659,13,0,44,"comm1",20
14,31.5909090909091,7.845,0.659,13,1,44,"comm1",20
8.8,10.75,6.68,0.668,16,-1,44,"comm2",20
11.2624057742538,14.0640097797434,7.943,0.668,16,0,44,"comm2",20
15,18.0539772727273,9.366,0.668,16,1,44,"comm2",20
11.5238095238095,15.258064516129,9.258,0.662,22,-1,44,"comm3",20
14.4336672295535,26.7148598631234,10.948,0.662,22,0,44,"comm3",20
19,78.125,12.868,0.662,22,1,44,"comm3",20
