"size","lcl","ucl","est","obs"
5623,8.85133715612444,17.3238513553463,118.332384847946,113
10000,6.99166199987637,15.3816807501236,119.083125,117
100,18.7893093793633,35.218117406351,59.855,40
178,42.7582198104447,103.448316104483,104.276404494382,47
316,15.1283188349932,28.5856991634245,74.2405063291139,60
562,18.8321240682783,34.9999218773241,95.1569395017794,71
1000,22.1688961714049,39.0839238285951,113.21975,83
1778,21.0123624216666,39.6248461831425,123.555359151535,95
3162,9.28341679248024,18.821789564256,107.048719165085,103
5623,12.8810242713566,22.5169270002066,127.097848123777,115
10000,4.39674650285714,10.1207541221429,114.6666,114
100,17.9774349697802,38.7449712802198,56.855,37
178,41.622696216596,90.7954568732916,130.213483146067,50
316,31.1863866655934,53.0421487378876,115.844936708861,67
562,15.6155176907353,25.1222323483715,87.721975088968,72
1000,13.1887831578602,23.0907077796398,100.114875,90
1778,14.7818934452648,22.7695523003563,119.951998788613,103
3162,9.68704287163534,16.0333465619158,111.998102466793,106
5623,6.83281879870529,14.6057371322924,115.249599857727,113
10000,12.8387197330357,31.3670193294642,125.6656,115
100,15.0436257513736,32.6885215700549,46.97375,32
178,19.6432289673851,36.9834825093404,74.8595505617978,50
316,27.2253350375018,49.0436547765804,111.848101265823,64
562,15.6296567143693,27.8087838041869,90.6370106761566,74
1000,13.3399853942203,21.8503471057797,96.5598571428571,85
1778,16.6997336703443,27.0422792253652,118.039848143982,100
3162,8.52027124479309,15.4674329650678,110.060898956357,105
5623,7.95768975998807,14.4220766966568,111.449564289525,109
10000,12.2035921421429,28.2085413578571,125.6656,115
100,18.8045997578377,34.6508971515029,60.8,41
178,24.6543299667258,47.3423484040607,83.8767556179775,51
316,20.5074847243574,43.9687613199463,82.9145569620253,56
562,17.5832398178605,27.5870793547374,96.1307829181495,76
1000,12.5826131699796,19.9163346871633,101.991,93
1778,14.5642064890253,25.0140964615393,111.062389522738,95
3162,9.88298666805088,16.7423552832458,111.72009628224,105
5623,5.83835477113141,10.5277097184649,111.888730807991,111
10000,5.82327870142856,14.5124875485714,117.249775,115
100,40.7195772815934,104.244047718407,92.371,40
178,18.2078355358683,32.4655305690006,77.9103677221655,54
316,48.9649113150215,101.592367165991,143.829905063291,64
562,23.7354169200569,37.9331011277316,110.739857651246,77
1000,19.6950794641598,30.8935531251259,116.42355,90
1778,12.8994675599303,23.0965878610267,111.564920456372,100
3162,17.1356070479454,33.8677558025711,130.492884250474,108
5623,7.69810672653863,13.913413814098,115.061955361906,112
10000,5.9999243242857,13.7483006757143,115.9998,114
100,14.382677793956,29.8203222060439,44.9507142857143,33
178,15.3474209573549,28.5607777786001,65.8988764044944,48
316,15.8136791338083,27.3714474484702,77.7001582278481,62
562,15.3415404614204,25.5128052818044,88.2602948652771,74
1000,15.5651766632309,23.8573200472954,106.67975,92
1778,12.9579882618814,20.9739702557329,109.792800899888,97
3162,7.35814027687313,10.054187067371,106.199620493359,105
5623,6.44127067476657,11.560756712749,111.785396712482,110
10000,5.55767403982144,10.7754675226786,118.9998,117
100,19.1301978838074,39.8408021161926,60.8,41
178,27.0512606678974,48.3281283770465,92.4361593462717,57
316,16.8904027039422,31.2148287042857,79.9367088607595,60
562,12.1873938365821,21.1128141260513,84.7807829181495,74
1000,13.3527733691184,20.4109152672452,95.5198823529412,86
1778,11.8984936864061,17.7457883330718,104.882764654418,94
3162,9.17854184603527,15.0120028194115,112.24802340291,106
5623,9.4562168565873,16.3320195957386,116.499199715454,112
10000,5.66802332482143,11.8305266751786,116.249775,114
100,15.0194665288058,24.5792209711942,55.365,42
178,19.8508070925611,36.2458823135384,75.0640449438202,51
316,17.1324097784198,27.2170858703144,84.5564751703992,66
562,19.7808937678618,34.6287355322568,105.256761565836,81
1000,26.0243577045532,44.386156476119,129.189045454545,91
1778,13.0183893612514,21.7357237893775,107.243672665917,96
3162,12.0442547009144,20.7519497278268,117.530634619439,109
5623,17.6327317233925,37.2655707841658,132.163080206296,112
10000,4.53970400160713,9.81541037339284,116.39996,116
100,18.7514097653119,36.8527714846881,61.336875,39
178,24.1009171021676,46.4061730864359,80.0800561797753,50
316,18.030896079168,32.9682039999459,78.9367088607595,59
562,11.098047101873,19.3784602697589,77.9105169507398,72
1000,12.8769521408689,20.3047916091311,99.4490769230769,87
1778,11.367191233935,19.4551113883935,106.794488188976,97
3162,10.1252010496236,17.4074053901297,113.04007221168,108
5623,7.05838555671313,12.7602197251649,117.165925662458,113
10000,12.9849034267857,29.9237178232143,128.248775,116
100,29.9639535879121,60.2879856978021,78.095,38
178,21.1770106738629,50.7660671752542,77.7378277153558,51
316,45.3745417544806,103.926486726532,147.833860759494,64
562,21.6936518467715,36.2519178109951,111.66043890866,77
1000,17.2310998799596,29.731620312348,105.356625,87
1778,11.8973706305159,19.376370500615,108.221520605379,98
3162,20.817004895762,37.4711291965846,137.656335652541,105
5623,6.19333955527992,12.4552001477256,111.082962831229,109
10000,5.50434878803571,13.0190962119643,117.9998,116
100,29.9070029534179,61.9932756180105,80.93,41
178,43.6720035460078,68.9729314961269,127.680126404494,60
316,16.2194224100882,27.4122478826333,74.357163406214,58
562,13.6553766462055,22.1955174819084,86.5508388408744,75
1000,19.8575002436113,36.546879564081,117.015625,91
1778,9.77351272348298,15.5054432663933,97.0388310836146,92
3162,8.95184501281038,15.3922506014109,110.570299087377,107
5623,8.92332803538642,19.572679433936,116.049279743909,112
10000,7.39647422124999,18.36364952875,117.1246875,114
100,18.6005108351648,41.4911391648352,53.1028571428571,35
178,22.8647408610254,46.7387673302215,75.4109149277689,47
316,33.0395864570614,63.1895274669892,112.732594936709,60
562,12.7512888821553,20.8284601010679,78.5181494661922,70
1000,11.7709680674981,18.3566013075019,99.5177894736842,91
1778,18.8965152500729,30.0529805718779,126.435123734533,100
3162,13.0711195621808,23.4650536799655,115.559159550917,105
5623,6.91642784638,12.7615291645976,114.124444246843,111
10000,4.45233104446427,9.10348576803571,116.09999,116
100,36.5158248406593,87.8109251593407,85.916,38
178,41.619737739952,77.7137684799517,112.148876404494,50
316,27.4198901831369,56.0577403548378,96.873417721519,57
562,14.3927215476531,25.0617435324181,91.9475088967972,79
1000,19.4409942183519,31.4790487503981,117.974,92
1778,15.5481340777462,26.6787501872787,114.052341113611,96
3162,8.58578523003506,15.3672131030347,110.048719165085,106
5623,6.28249276448771,12.6886750793171,111.388641887486,110
10000,5.20317863035714,12.6952288696428,118.49985,117
100,25.1964947980769,61.2100677019231,67.7825,38
178,14.3094918051497,26.4909383212548,60.7280898876405,48
316,22.2658019320997,40.530114572282,88.7088607594937,60
562,14.593164447673,25.3033898969295,85.7010676156584,71
1000,14.3991127595,22.9804764231923,99.26996875,88
1778,25.083685887855,50.0306916410184,139.310648668916,99
3162,12.2032897597004,20.6323286396632,120.067610915334,108
5623,7.1360537114347,15.7120825147791,112.99946647697,110
10000,5.75208664107141,11.9984214839286,116.9998,115
100,18.2481265989011,36.9329716153846,53.1028571428571,35
178,17.8871304477826,40.7501887235657,59.9610252808989,42
316,23.0525943953324,45.9489141633557,93.8987341772152,62
562,15.1709959933153,24.733510448308,90.721975088968,75
1000,16.3057322811801,31.1668452188199,105.268428571429,88
1778,9.7998278323827,16.9161741712731,102.99550056243,95
3162,28.5268251108426,59.5757502633931,149.110728969007,104
5623,8.18761657559642,14.4970883988706,117.666192423973,115
10000,4.20414192874999,9.37843066053571,116.49995,116
100,16.3563835553895,33.5549539446105,57.8695,40
178,28.6265418792955,54.1602159731048,85.5734349919743,48
316,15.4903496803306,26.9018971551124,73.2405063291139,59
562,14.6144224196608,27.6863530559756,85.0269869513642,69
1000,21.2067375182028,36.4422952942972,116.4685,85
1778,25.1571024319183,44.2536423354768,136.764462477905,99
3162,12.5149528416516,21.3603474747303,119.067610915334,107
5623,8.64605492603016,14.8104478911331,118.199430908768,115
10000,8.56549059,20.79039191,121.9994,116
100,11.8989267527473,24.2068321758242,47.456875,37
178,20.9971783130025,43.1934336452639,72.6408507223114,47
316,24.6750889310739,38.1280410135463,110.381329113924,73
562,21.7648966985541,35.9584909708272,102.748754448399,74
1000,11.1019610779454,18.2762614220546,90.1527368421053,85
1778,13.5292958594404,22.54339202723,113.4924071991,100
3162,8.76201765697878,15.4796034820682,107.680653786441,104
5623,7.51660333058369,16.75306810815,116.165925662458,112
10000,4.95504640874999,11.30344009125,117.285685714286,117
100,17.2575216057692,36.8035658942307,54.5625,36
178,16.113629335791,30.8288144844337,62.9653558052434,47
316,24.8702426816216,44.8020796163336,101.930775316456,67
562,20.7119630016476,37.7477011442598,93.1569395017794,69
1000,24.3369031078464,44.7240899725107,118.6875,84
1778,13.8822676107061,24.5793420043695,107.792800899888,95
3162,10.7618730833896,17.0852440647282,119.906273359784,111
5623,6.70505843722346,11.9204428521239,115.570971265974,113
10000,5.43659165053572,11.6723948494643,115.642792857143,115
100,15.548281164714,32.674731335286,54.895,39
178,18.043712463564,33.232067030818,74.7162921348315,54
316,14.7640208633385,25.2643216999526,73.7274758004468,62
562,14.7127613482168,25.1916211187379,88.1711743772242,72
1000,9.23245824128239,16.1501997944319,86.7856842105263,83
1778,13.5879319569273,22.6622619362468,111.564920456372,100
3162,9.23517973232069,16.9997382828244,110.060898956357,105
5623,6.72295077311018,13.0405394202284,110.785396712482,109
10000,6.33727619142856,15.6859188085714,117.49955,113
100,15.6298821061732,29.1350214652553,57.881875,40
178,18.4450894764392,30.4101127160312,75.8988764044944,58
316,19.1694712380981,34.141644268231,87.123417721519,63
562,13.6223408270797,21.3544830163367,84.4759786476868,71
1000,18.2831740274839,29.5767285090421,111.4755,87
1778,9.81901617770417,15.7092649889228,99.1824196317566,96
3162,9.7889893113087,16.4767099009275,112.49826059456,107
5623,8.47074352369724,15.4046579523831,113.666192423973,111
10000,6.89330799214287,18.1042945078571,118.785535714286,117
100,28.4228680892857,77.1823765535714,71.739,36
178,22.9558906478119,51.557164127469,74.407654494382,47
316,13.222504913344,24.6132046846135,71.7658227848101,61
562,18.0230916376753,29.4830176817197,98.534824605999,78
1000,16.5051187588922,30.7704388303935,109.02795,87
1778,16.5209868505847,29.687775089887,116.044275715536,96
3162,17.3256033938923,29.6813002008789,129.056787634409,111
5623,7.68889454805154,14.5664831417937,113.721738099472,111
10000,5.86320781410714,12.9509356233929,117.249775,115
100,18.301911209478,38.796620040522,62,40
178,24.2217689541732,48.7900113488571,79.3230337078652,48
316,21.9158341682982,42.5908262351827,83.9881329113924,54
562,17.7315887820062,29.473601863647,94.1307829181495,74
1000,14.5964919984875,24.1101033962493,102.76746875,89
1778,14.1085439334037,22.6038836383215,113.4924071991,100
3162,8.34939027465838,15.1566383464675,104.749446552815,103
5623,8.47821493295369,16.1352967230425,118.784685348441,113
10000,7.40432005178572,16.4453614482143,120.1246875,117
100,39.0785820075549,86.7477304924448,94.371,42
178,24.3932570349085,48.3333792010465,82.8202247191011,51
316,15.3091191742034,25.4796466485814,70.680667433832,56
562,15.3875399201085,25.4762934079291,93.6682977461447,79
1000,20.0604877305037,31.3352060194963,121.7712,93
1778,10.1777225448773,16.0495794674631,103.021546413841,99
3162,14.6752136073678,30.8968550484651,123.722615145765,109
5623,6.81022847388844,16.2290888389339,110.082962831229,108
10000,5.32944070857143,13.1080778851786,116.9998,115
100,16.9106789354396,32.4252960645604,55.1028571428571,37
178,24.1673475003186,43.1010362139306,76.9143258426966,47
316,17.8886272882065,30.0994665157347,87.2817672833496,67
562,18.0596906901978,33.7969696745709,98.2817107269954,76
1000,22.5173073370341,38.5022254457713,123.7662,90
1778,11.4282972718013,18.467052065746,110.221520605379,100
3162,16.5637090292485,29.0895955775404,132.243595825427,112
5623,5.47830766374831,8.87298571675522,112.562399964432,112
10000,4.70634118446428,10.8299025655357,115.39996,115
100,39.3753558489011,111.562307097527,108.5275,37
178,61.3115590217367,147.316244950976,148.449438202247,51
316,37.7988015471646,76.6888656709021,123.881329113924,64
562,16.1140891448119,30.7894250900635,90.2549567869852,73
1000,19.3950067754498,33.0240701476271,117.974,92
1778,13.0171281478065,20.6457282417966,111.454529722246,99
3162,9.75796379427203,17.454207306247,112.36004814112,109
5623,7.53247377443678,14.9186011262686,117.499377556465,114
10000,4.46569535071428,9.90878958678572,114.39996,114
100,23.7855084739011,55.9212415260989,62.73,36
178,17.122371889117,30.2335738037669,74.2318496110631,54
316,13.6295335316443,22.6464873422603,68.4731012658228,60
562,13.6677850943957,24.6069702436825,83.8599096632905,70
1000,20.0757600931199,29.8496335675944,119.009678571429,93
1778,15.4805425807906,25.369783862779,120.039848143982,102
3162,10.4841574084953,17.3532384028758,113.543384509229,107
5623,8.86184814155699,19.0134408500845,115.681163403554,112
10000,7.69751877446429,19.5268442612499,118.59964,115
100,35.8955998392857,106.107971589286,81.67375,37
178,27.6803503668382,52.7505545288279,87.3772070626003,53
316,19.421904397788,38.3565010970336,93.0989643268124,67
562,22.0822303165962,36.6006399270392,105.748754448399,77
1000,23.6441168428695,42.3238693178448,119.536857142857,85
1778,15.6539831927054,29.1584257054011,115.399861949075,99
3162,8.2725675912788,14.1552898151246,109.19898798229,106
5623,8.06173365177119,17.5064694871226,113.061955361906,110
10000,6.59830256357144,16.4030171239286,119.49975,117
100,17.5751818518908,34.3877087731093,64,42
178,25.9181632385872,61.3314154130981,76.2179775280899,44
316,21.2133086756179,31.8738550902048,90.9177215189873,65
562,16.3143544115215,26.5970374606188,89.0178825622776,71
1000,16.3485082225926,25.8770045006217,111.982,94
1778,12.0635141442598,20.1828338122457,106.613925097598,100
3162,9.09949908047909,18.2212723853653,110.49826059456,105
5623,9.06350814798603,18.3901370369686,117.398861817535,111
10000,5.15691806892856,12.6105450560714,113.05555,113
100,13.0853960961538,27.8943789038462,44.456875,34
178,14.4931296173478,27.9136273382434,60.7280898876405,48
316,35.7069952877423,72.90322479281,112.90664556962,61
562,15.6834815367961,26.7658289614246,94.3423042704626,76
1000,17.2209044431651,27.9888455568349,110.363970588235,92
1778,11.1256212519983,19.5748900819644,100.794488188976,91
3162,7.82427338619213,12.9484305107788,106.665823318575,104
5623,5.61841249999628,10.1490294793741,112.99982215899,112
10000,7.14943188468408,17.0273268653159,121.1246875,118
100,17.2071631939641,38.1558243060359,57.8695,40
178,9.73436316429357,20.3847204031221,45.2148876404494,39
316,17.9902575638288,31.3974402209813,88.1235009993338,69
562,29.567805532317,55.9196311635494,127.91103202847,78
1000,16.6429766326769,28.2244608673231,111.1465,91
1778,14.0154177772026,23.6541305047086,110.4924071991,97
3162,11.3627226522287,17.3436731923995,116.906273359784,108
5623,12.8344121003737,23.7518185594164,122.497776987373,110
10000,8.23697743232142,18.3731613176785,121.9994,116
100,21.4104807678571,41.6224397678571,70.2857142857143,42
178,18.0784851259599,36.2519046212311,70.9261235955056,49
316,21.1648921401674,37.5502797528131,96.9446202531646,69
562,19.8977237786865,34.6210162124167,96.1569395017794,72
1000,24.5154170677431,42.0180094947569,124.7662,91
1778,12.4940153053073,22.2012784675209,109.79392575928,99
3162,9.57584491132309,17.4564775588836,110.24802340291,104
5623,6.95699888671705,12.8332343073075,115.599359772364,112
10000,5.56236331751374,12.9361866824863,116.9998,115
100,17.771180334478,51.245557165522,53.881875,36
178,26.7049116897196,55.1387212690819,87.7977528089888,52
316,20.7159096526383,36.6760115985789,85.9693613348677,62
562,14.3796539722583,24.824051543756,88.6738434163701,74
1000,18.1466022198483,29.6894350569374,110.550857142857,90
1778,11.426564999715,18.5205544935589,105.162073490814,97
3162,10.3817254362853,20.0860249177053,115.640123791452,107
5623,9.78682109822466,17.2347954765575,120.248888493687,114
10000,4.04728878553571,10.1181612144643,115.6666,115
100,31.3212894697802,64.892049815934,78.6,39
178,38.0665201220128,98.1470683611332,100.815308988764,46
316,15.8417806025822,27.9355631474178,77.1487341772152,61
562,16.1320861498852,28.471719455097,92.6019572953737,75
1000,16.8197123531632,27.2453769325511,103.163636363636,85
1778,9.10874354712432,13.5324274114166,99.331458567679,96
3162,9.85363499792778,15.4349428556702,115.72009628224,109
5623,7.15864518177447,13.9427484989416,115.249777698737,114
10000,8.39742388250001,21.6023758675,121.9992,114
100,18.2239833777473,40.6529916222527,57.4364285714286,37
178,26.5506999661201,52.8271956331308,89.5734349919743,52
316,26.3304495675176,49.0740104799507,94.6661392405063,57
562,16.9772387028201,26.0745628986033,98.1307829181495,78
1000,16.6864871551699,30.2217959698301,105.356625,87
1778,8.47279734039773,14.7928626060253,96.6797474179364,93
3162,15.5991774856447,26.0760501579903,124.994939911448,109
5623,8.51589222566365,18.9316819118074,117.199430908768,114
10000,6.90317536000001,14.7280806042857,119.1246875,116
100,21.2551625453297,42.7395562046703,70.2857142857143,42
178,26.3323681303206,48.4353360229699,83.3772070626003,49
316,35.5039127719358,74.933892895498,117.155063291139,61
562,13.205000154176,21.3658866658545,84.6161921708185,75
1000,15.9848784667585,25.5860304618129,108.873964285714,90
1778,15.3124517809361,25.3615662268576,115.951998788613,99
3162,9.80452805342408,16.1783967667056,117.560108317521,110
5623,8.00701162784213,16.1642403728692,118.285307791977,116
10000,7.44027717535714,17.6989536996429,118.083125,116
100,15.6456532857143,38.3343467142857,49.921875,36
178,15.6335562395057,29.0756993784718,65.2981849611063,50
316,12.3795278398189,24.7519100557507,60.6575086306099,53
562,16.6216942965797,24.8961009658758,96.8592399593289,78
1000,14.9331258032445,21.697251875327,101.870730769231,88
1778,16.7556154183028,27.8841304200827,123.209723784527,101
3162,12.6203800833266,20.0872418290748,117.796900695762,108
5623,9.10348265715996,18.6067635256098,120.499199715454,116
10000,8.20847121928571,19.8891187807143,121.9994,116
100,18.181356407967,44.3610185920329,53.5625,35
178,20.4620485433925,45.7805837131618,69.4357443820225,47
316,36.7885287890374,79.6607160325967,122.071993670886,66
562,15.5958329982862,27.9366867017646,84.3572406241445,69
1000,22.9457729100368,42.1422437803041,125.518,88
1778,18.1342138993169,32.5882280499037,119.549810179977,97
3162,17.2290715868742,31.9251559589829,128.326586548598,107
5623,10.0180497797302,15.3587483343467,122.248888493687,116
10000,6.02181739017857,13.8514001098214,118.9998,117
100,11.3800599532967,24.3313150467033,42.435,36
178,18.7815557378057,30.8594986361911,73.9261235955056,52
316,18.1346970343506,34.2645296685351,81.1028481012658,61
562,13.4188048145832,22.1600208081926,84.9839857651246,76
1000,15.4958255612174,26.1178896173541,103.163636363636,85
1778,15.5154534260608,26.4242360323997,119.039848143982,101
3162,9.10056455545838,15.714247628885,107.570299087377,104
5623,9.03924363515286,16.770531173668,120.049279743909,116
10000,5.27351219714285,11.7114258653572,117.749925,117
100,28.5205194038461,68.9985274711538,67.076,35
178,19.3093491327472,37.1817758003721,71.4357443820225,49
316,15.6105038423004,26.3543151845983,78.6139240506329,62
562,24.0438052629349,41.1136966435216,109.077402135231,76
1000,17.7786080030136,27.3079134255578,113.131692307692,91
1778,14.4510654828124,24.0672976869902,116.033206786652,101
3162,9.63683305913163,15.7957303676728,115.048086654016,109
5623,7.86228091475716,15.6554327908567,118.999288635959,115
10000,5.75630406505495,13.8588009349451,116.59984,115
100,13.9457707884615,25.1032229615385,49.672,37
178,21.400628062872,43.127180925892,78.0347293156282,52
316,14.1335701983848,26.1151818555344,77.9940664556962,63
562,35.4324599906062,72.5575522424898,134.96453990849,75
1000,16.4984781677091,33.2389760287195,101.51471875,85
1778,13.7869695138024,23.6730522552398,112.4924071991,99
3162,8.78247900261387,15.314882248114,111.570299087377,108
5623,14.1551017999271,28.659697131949,132.996798861818,115
10000,7.66229295469779,17.3613047238736,120.249775,118
100,22.755785331246,47.4058819764464,70.7825,41
178,17.3037743963571,35.4793716710586,64.948595505618,47
316,19.2032350869765,34.0103994786161,80.9303797468354,59
562,26.0729922098031,50.1761896026015,121.836298932384,81
1000,13.6839538563557,21.662490161024,96.1232272727273,83
1778,13.4409866511484,22.3268535762095,107.492969628796,95
3162,7.40156432897612,12.624191258205,110.041020978284,108
5623,10.0920234434781,17.9250848616971,116.748799573182,110
10000,8.84632190549452,20.4864420945055,120.9994,115
100,11.7194069917582,22.1379180082418,46.3655,38
178,20.6832140461949,36.4735934300367,73.8595505617978,49
316,16.6503692343323,25.8192015726297,80.2310126582279,63
562,17.7952126336857,31.0959799343113,98.2817107269954,76
1000,12.2234387395365,19.6229509033207,98.5976578947368,91
1778,16.962669881302,28.6248629423142,121.987626546682,100
3162,14.9634686527931,24.5296414568422,122.066345893196,106
5623,9.90253396570786,16.463595769309,120.499021874444,115
10000,10.84562137125,24.19541925375,124.16585,116
100,8.48266446840659,18.1255498173077,33.52,30
178,23.7725342426534,43.8240977068577,84.0744382022472,53
316,19.974650225954,37.1421318151852,86.2507911392405,64
562,15.35151460508,27.6641437579093,88.721975088968,73
1000,14.9849518502702,24.9783146366803,101.369230769231,86
1778,17.3624047445292,33.5748486066144,121.034180386543,101
3162,9.92409353729914,18.5148295796627,113.49826059456,108
5623,5.96738235018435,13.6421588200095,111.99982215899,111
10000,8.19622217821428,21.7277194735714,122.9992,115
100,21.5928825831044,51.2227299168956,64.5278571428571,39
178,55.2891796252086,129.440172483357,135.671348314607,48
316,21.796150176709,36.1097833675948,97.1980814873418,71
562,26.837509919828,48.4596653470758,115.427935943061,75
1000,16.6069067115045,28.8826044938526,104.0444375,86
1778,11.239187317613,20.1638202417099,107.904080171797,99
3162,12.4659821503026,26.4689481322943,112.559159550917,102
5623,8.6836891449753,18.7412901333713,120.332384847946,115
10000,5.8592137039423,13.1641837960577,118.3332,117
100,28.7922177513736,78.7002822486264,70,37
178,15.8160510123421,33.5570950550737,60.3688202247191,46
316,20.3197511689532,35.5119092345277,84.0989643268124,58
562,29.6761789928923,59.5576421814849,117.914590747331,70
1000,27.1620691032533,48.3380249198559,136.638136363636,93
1778,14.2396732795798,22.7485873061506,116.441872890889,102
3162,16.3653154481278,29.0723386464401,129.056787634409,111
5623,7.00623342221461,11.6883791066846,116.799679886182,115
10000,8.74288172142857,24.5879134571429,121.249375,115
100,14.3179487247899,26.4910825252101,54.08,40
178,15.552515795748,28.0299918651305,67.1089887640449,51
316,33.5244621117609,69.2273797592834,103.501582278481,59
562,14.2068195783931,23.955554668801,87.2282028469751,75
1000,17.4613247945415,26.9554097261352,108.0355,88
1778,11.7336992696583,19.4921337316853,110.627915260592,101
3162,10.2246821541885,16.4159798081771,115.997469955724,108
5623,8.27221210911176,14.1412813956495,116.908573553425,114
10000,5.12543184535714,10.9099741367857,119.1248875,118
100,28.8696656648352,64.6695062101648,69,36
178,27.7047202027139,60.0204202467242,78.8971910112359,43
316,20.4107490597289,34.9806868579926,86.9240506329114,63
562,14.9919191668305,29.5657053883297,88.0269869513642,72
1000,11.9773293414769,18.7108882721595,96.6237,87
1778,14.3977516972006,24.0988414346238,116.325834270716,103
3162,11.5757655037764,19.4400551793355,118.843039945507,109
5623,17.7562445060838,40.5824241316541,132.163080206296,112
10000,13.7292185171017,33.4771746078983,134.9982,117
100,61.231150125,180.703043625,112.19,32
178,26.7513048823952,47.2519242842714,80.8202247191011,49
316,30.9128480447917,57.6752354203982,115.844936708861,67
562,19.0895471094693,34.1991183709577,97.0026690391459,73
1000,12.2282552913161,18.4108252281644,97.02221875,88
1778,15.4840163686845,25.3347689254528,115.399861949075,99
3162,8.29791659704713,15.5291068736315,109.569982831842,105
5623,6.84969171332106,12.9668350517509,115.892698356241,115
10000,4.37793247446429,9.78803830678571,114.49995,114
100,29.9010144684066,89.9062105315934,66.076,34
178,12.6457575050638,23.4337632112283,55.8277153558052,45
316,13.1900029815496,24.7248704361719,75.0035601265823,63
562,14.0862287366805,27.7311483763088,84.8599096632905,71
1000,13.0667883896009,21.4348835122472,100.607029411765,90
1778,11.2322962070101,17.0726842418624,104.838748849576,101
3162,19.6162700552022,37.3360307979347,139.656335652541,107
5623,6.17670185337663,12.9206127473703,110.333096211986,109
10000,7.00376208749999,14.1228551,119.083125,117
100,31.0040408008242,67.4413341991758,82.7314285714286,42
178,18.8972680820983,35.3753354993624,71.0973782771536,49
316,17.677248191386,32.9037249098798,84.1392405063291,65
562,21.5736500993686,38.6673090865745,108.074955516014,80
1000,19.8647137458413,32.5414506514801,114.118714285714,90
1778,15.0449691958646,22.9111176995235,120.116493250844,105
3162,8.61426120273309,13.8547580380277,113.747865275142,107
5623,8.17826217477688,17.220233163248,117.554923231964,114
10000,5.62803074553572,12.4848145044643,115.3332,114
100,36.4524558474871,79.3036289739415,94.5625,43
178,26.31620832578,52.5618628352686,76.2179775280899,44
316,26.2047429547602,41.1281832715055,107.381329113924,70
562,20.6372024006457,33.8678042581372,103.989387391967,78
1000,13.5242462396119,24.0670144746737,94.7872,82
1778,13.0109577915826,22.5101289531547,114.564920456372,103
3162,9.06540078412785,17.1363533469601,109.060898956357,104
5623,5.63319686098181,12.9674173256496,112.99964431798,111
10000,6.88432520722529,14.3638497927747,119.083125,117
100,70.1009037321429,199.769596267857,145.1475,36
178,22.5880447646739,41.6808579740901,86.5546475995914,56
316,16.7972102049952,29.5533040355111,81.5564751703992,63
562,20.3808217665423,34.9553822666724,103.748754448399,75
1000,11.8320294511704,19.0099621454683,94.991,86
1778,9.17699742938048,14.7393585922694,100.939522265599,98
3162,12.7151979929042,24.3250142936233,116.246442125237,105
5623,6.39443495302936,13.3968538014907,114.499555397475,112
10000,6.38953575428572,17.7205629957142,117.9996,114
100,18.1750520384615,36.8651354615385,54.1028571428571,36
178,15.4330658202766,28.3437264148759,66.2981849611063,51
316,19.4046571380555,35.526582972704,85.9623904576436,62
562,30.3381929832859,58.4786581860075,126.639086595492,80
1000,14.3062840241408,22.2337110239362,98.5112173913043,88
1778,13.4002816870729,22.5277802069761,115.991001124859,100
3162,14.6612047809896,25.7245130352181,120.994939911448,105
5623,6.14782562465692,11.4589467833103,112.785396712482,111
10000,7.7673602050412,20.1177535449588,121.16625,117
100,32.0058774464286,89.7669319285714,76.24,34
178,17.1716522952648,29.7474688925362,71.5108038029386,53
316,17.9740351238486,32.8109628983033,81.9303797468354,60
562,15.55597512178,27.2015622129938,91.6370106761566,75
1000,15.0318687249063,23.9523241322366,109.873964285714,91
1778,14.2565929068692,25.0003064357911,110.876806264602,97
3162,13.0758558008581,21.8719178320555,122.132209188661,109
5623,11.1163345163373,20.5373410127397,119.098559487818,111
10000,5.36367384178571,15.5345361582143,116.89991,116
100,29.464944853022,72.229855146978,79.6,40
178,25.3482768745417,50.3705089130556,78.0800561797753,48
316,17.5008056756982,28.4631381534157,80.9820195627158,61
562,28.1234185154986,49.4713924143226,125.60409252669,82
1000,13.7304902833647,22.0839347166353,98.99,89
1778,12.2557039969587,22.0694193860559,107.221520605379,97
3162,6.39087885634969,10.2800314564558,104.346044373084,104
5623,7.76403130207868,13.8270877422684,114.449564289525,112
10000,7.69021807446428,19.1700931755357,118.1246875,115
100,20.6225748104396,43.4167109038462,56.12,35
178,15.0790429584461,27.1565482060075,63.0625638406537,50
316,14.599789342657,23.5738014405709,77.2911392405063,64
562,17.7600112475618,30.8384407097335,94.1826809015421,72
1000,13.2128387703471,19.1621778367957,105.1,94
1778,14.8349119608811,24.3268669866723,114.399861949075,98
3162,13.7040171050091,24.6147962966956,121.32816782627,105
5623,12.1154819694962,22.3153641091095,125.997865907878,114
10000,6.61566539,17.888536485,119.9996,116
100,17.5675286181319,37.5829088818681,56.82,39
178,20.0319271930014,45.7666683126166,70.0973782771536,48
316,18.5635738203745,32.1615448505115,75.185917721519,55
562,15.7828949299491,28.2625764414287,92.721975088968,77
1000,15.9627493525304,24.3524672966292,107.51471875,91
1778,17.3005147846129,26.8761606156161,123.129840912743,100
3162,9.33202921989707,16.5654748000393,112.49826059456,107
5623,7.49870889461626,13.6685030029473,110.570971265974,108
10000,5.11996945499999,10.78479742,118.89991,118
100,70.3138978571429,220.456021785714,153.54,42
178,28.9850608790155,60.6488024837453,88.5734349919743,51
