"samp","chaoest","cover","coverage","l","size","comm","reps"
18.0126007942161,19.4452212956032,16.908,0.924,0,562,1,8
66,77.0913404507711,52.302,0.924,1,562,1,8
18.3331785465521,18.9176767070683,17.638,0.924,-1,562,2,8
32.2974205125381,34.7624301620286,29.443,0.924,0,562,2,8
68,76.1521352313167,54.007,0.924,1,562,2,8
19.7106839740389,20.3907644547924,19.711,0.924,-1,562,3,8
40.4874291894922,47.0148545434724,40.487,0.924,0,562,3,8
100,154.285587188612,100,0.924,1,562,3,8
39.2450298210736,42.1162169382849,39.121,0.924,-1,562,4,8
62.5833941774486,72.7443821533679,62.167,0.924,0,562,4,8
114,152.136565836299,112.134,0.924,1,562,4,8
6.61384409846691,6.65122038908638,6.59,0.955,-1,1000,1,8
16.2384611042535,17.321294979383,15.686,0.955,0,1000,1,8
82,120.189045454545,68,0.955,1,1000,1,8
20.9643605870021,21.391862955032,20.308,0.955,-1,1000,2,8
36.3362607953342,38.3487142940035,33.782,0.955,0,1000,2,8
79,103.05925,63.105,0.955,1,1000,2,8
20.3425688595956,20.7442169525311,20.342,0.955,-1,1000,3,8
42.5692188880267,46.8086551986931,42.566,0.955,0,1000,3,8
119,175.19375,118.955,0.955,1,1000,3,8
39.5444479595065,41.131422924901,39.544,0.955,-1,1000,4,8
64.3303638538628,71.4851864585537,64.33,0.955,0,1000,4,8
137,196.499264705882,137,0.955,1,1000,4,8
6.63107199342196,6.65215176014823,6.62,0.981,-1,1778,1,8
16.8258130581604,17.3444076444366,16.55,0.981,0,1778,1,8
90,99.6279152605924,81.617,0.981,1,1778,1,8
19.6849446430128,19.894129055007,19.589,0.981,-1,1778,2,8
34.3897173314442,35.6928114217069,33.865,0.981,0,1778,2,8
95,123.393112792719,85.786,0.981,1,1778,2,8
19.1576714702995,19.3554485530153,19.158,0.981,-1,1778,3,8
45.0419357990697,47.5074636356405,45.042,0.981,0,1778,3,8
145,173.883745781777,145,0.981,1,1778,3,8
36.3834361476844,37.122617788744,36.274,0.981,-1,1778,4,8
63.7755559979064,67.0276860253359,63.268,0.981,0,1778,4,8
151,163.51147773195,147.075,0.981,1,1778,4,8
6.75513209953949,6.76745338654268,6.743,0.987,-1,3162,1,8
16.7171740164562,17.0328639892497,16.42,0.987,0,3162,1,8
98,110.795951929159,85.496,0.987,1,3162,1,8
19.6375913799402,19.7540634338388,19.462,0.987,-1,3162,2,8
34.3363774251229,34.9678003122166,33.456,0.987,0,3162,2,8
96,110.078879401223,82.708,0.987,1,3162,2,8
20.3555600798078,20.4809699642227,20.356,0.987,-1,3162,3,8
46.5865059919736,48.316968071329,46.587,0.987,0,3162,3,8
173,213.011151772537,173,0.987,1,3162,3,8
39.5515803631473,40.0399073821848,39.462,0.987,-1,3162,4,8
67.9022757938308,70.3889008117057,67.479,0.987,0,3162,4,8
173,213.820419565676,167.089,0.987,1,3162,4,8
6.37613840063999,6.38224153365159,6.369,0.993,-1,5623,1,8
16.1616036289575,16.3279500949851,15.963,0.993,0,5623,1,8
107,110.374399786591,96.687,0.993,1,5623,1,8
19.3203791955721,19.383544240153,19.23,0.993,-1,5623,2,8
34.4696266143415,34.8411305332487,33.958,0.993,0,5623,2,8
105,115.283885063896,93.097,0.993,1,5623,2,8
20.0408630884658,20.1089691233159,20.041,0.993,-1,5623,3,8
49.6817551470693,50.8436828010616,49.682,0.993,0,5623,3,8
204,244.257545166386,204,0.993,1,5623,3,8
38.7300982029004,38.9917779630663,38.645,0.993,-1,5623,4,8
68.2530720971994,69.5664211402616,67.817,0.993,0,5623,4,8
189,202.088580990413,181.595,0.993,1,5623,4,8
6.88779425001426,6.89185243674785,6.884,0.998,-1,10000,1,8
17.2442230008142,17.3467046150249,17.149,0.998,0,10000,1,8
113,115.249775,107.338,0.998,1,10000,1,8
19.7676432145983,19.8048159037485,19.729,0.998,-1,10000,2,8
35.048114701954,35.254170105533,34.832,0.998,0,10000,2,8
109,113.89951,102.746,0.998,1,10000,2,8
20.0142821917721,20.0524142312579,20.014,0.998,-1,10000,3,8
49.6420164678412,50.2240288017787,49.642,0.998,0,10000,3,8
208,221.4431,208,0.998,1,10000,3,8
39.507421469123,39.6601577838862,39.503,0.998,-1,10000,4,8
70.0632860587212,70.8688144530556,70.042,0.998,0,10000,4,8
206,217.604102631579,205.448,0.998,1,10000,4,8
6.76401943539733,6.76621282059513,6.762,0.999,-1,17782,1,8
17.088000251535,17.1465040758256,17.024,0.999,0,17782,1,8
116,119.124824260488,111.28,0.999,1,17782,1,8
19.2422207333111,19.261982351545,19.225,0.999,-1,17782,2,8
34.7861628312139,34.9074430910478,34.68,0.999,0,17782,2,8
115,120.333033404566,109.571,0.999,1,17782,2,8
20.2603843917147,20.2823542437536,20.258,0.999,-1,17782,3,8
49.4829325133797,49.813277460488,49.445,0.999,0,17782,3,8
215,229.061709172197,213.363,0.999,1,17782,3,8
38.6128377010356,38.6946900770415,38.613,0.999,-1,17782,4,8
69.2998232163657,69.7612760510302,69.3,0.999,0,17782,4,8
218,227.030742112811,218,0.999,1,17782,4,8
6.77811054060568,6.77934933222626,6.777,1,-1,31622,1,8
17.282149252622,17.3151428509895,17.247,1,0,31622,1,8
119,119.666645584298,116.261,1,1,31622,1,8
19.4177255413578,19.4290420324139,19.409,1,-1,31622,2,8
34.8606364813879,34.9282861865778,34.81,1,0,31622,2,8
118,120.499920941117,114.641,1,1,31622,2,8
20.0147468692696,20.0267896362768,20.014,1,-1,31622,3,8
49.0552437712064,49.2433206936576,49.048,1,0,31622,3,8
231,235.653698982695,230.575,1,1,31622,3,8
39.2436253252181,39.2911455126752,39.244,1,-1,31622,4,8
70.5845326619208,70.8567935816978,70.585,1,0,31622,4,8
227,237.285389014881,227,1,1,31622,4,8
6.83984084489422,6.84055124146814,6.839,1,-1,56234,1,8
17.4396899373803,17.4581204302476,17.407,1,0,56234,1,8
119,119,117.452,1,1,56234,1,8
19.2374527509443,19.2436938541652,19.231,1,-1,56234,2,8
35.0203787016943,35.0575285601014,34.979,1,0,56234,2,8
118,118.666654811443,115.589,1,1,56234,2,8
20.0926431264249,20.0994674459343,20.093,1,-1,56234,3,8
49.2329693374763,49.3409313555009,49.233,1,0,56234,3,8
237,241.499919977238,237,1,1,56234,3,8
38.7155075388207,38.7414914808833,38.711,1,-1,56234,4,8
69.8389746857938,69.9856308495979,69.814,1,0,56234,4,8
230,232.249959988619,228.943,1,1,56234,4,8
6.76840420171324,6.76879465705322,6.768,1,-1,1e+05,1,8
17.3034740563592,17.3138197815453,17.288,1,0,1e+05,1,8
120,120,119.323,1,1,1e+05,1,8
19.3549326872409,19.3584859598409,19.351,1,-1,1e+05,2,8
34.9067241668656,34.9277572541827,34.881,1,0,1e+05,2,8
120,120.499995,118.837,1,1,1e+05,2,8
20.2363747800569,20.2402683128615,20.235,1,-1,1e+05,3,8
49.215587352096,49.2749489664853,49.202,1,0,1e+05,3,8
238,239.12498875,237.279,1,1,1e+05,3,8
38.3887766695373,38.4031352756058,38.389,1,-1,1e+05,4,8
69.814670640971,69.8987539267648,69.815,1,0,1e+05,4,8
236,238.0833125,236,1,1,1e+05,4,8
8.13008130081301,8.76106194690263,6.62,0.673,-1,100,1,9
14.1171063068652,18.7598400389584,8.953,0.673,0,100,1,9
29,54.344,12.151,0.673,1,100,1,9
16.6112956810631,19.7211155378485,13.927,0.672,-1,100,2,9
24.7083967727869,37.0137751700896,18.428,0.672,0,100,2,9
38,81.659,23.899,0.672,1,100,2,9
21.0970464135021,26.470588235294,19.826,0.672,-1,100,3,9
32.6749608223601,50.2500733525202,29.192,0.672,0,100,3,9
47,77.07125,39.839,0.672,1,100,3,9
29.0697674418605,40.5737704918032,29.07,0.672,-1,100,4,9
39.1092196716653,69.4493484302524,39.109,0.672,0,100,4,9
52,111.895,52,0.672,1,100,4,9
7.08,7.33333333333333,6.551,0.808,-1,177,1,9
13.2494833356921,15.1462726839016,10.413,0.808,0,177,1,9
33,42.3358443188952,17.915,0.808,1,177,1,9
15.4406111384919,16.8207343412527,14.181,0.808,-1,177,2,9
25.3947352851853,29.7525751495411,21.402,0.808,0,177,2,9
44,50.4632768361582,32.556,0.808,1,177,2,9
16.6378120021243,18.2602579132473,16.638,0.808,-1,177,3,9
29.8961731569573,45.0313256098413,29.896,0.808,0,177,3,9
56,170.946892655367,56,0.808,1,177,3,9
25.2043443282381,29.2232645403377,24.595,0.808,-1,177,4,9
38.6495239979397,54.6025258710496,36.898,0.808,0,177,4,9
61,120.723163841808,56.06,0.808,1,177,4,9
5.82454503033131,5.91514143094841,5.77,0.886,-1,316,1,9
13.4177514268107,15.413437495279,12.533,0.886,0,316,1,9
51,79.3191887226697,39.631,0.886,1,316,1,9
16.8107744107744,17.699146514936,16.197,0.887,-1,316,2,9
30.0729687979334,34.5499976920827,27.418,0.887,0,316,2,9
60,79.9367088607595,48.598,0.887,1,316,2,9
18.281948004394,19.343179168286,18.256,0.887,-1,316,3,9
35.2163276192821,42.7845163606321,35.048,0.887,0,316,3,9
77,109.134826782145,76.103,0.887,1,316,3,9
34.793031358885,38.9741581832419,34.793,0.887,-1,316,4,9
56.4796517011619,69.897712699088,56.48,0.887,0,316,4,9
93,118.837974683544,93,0.887,1,316,4,9
6.66703254949973,6.73506793129968,6.572,0.915,-1,562,1,9
15.442183991772,16.626539946792,14.075,0.915,0,562,1,9
60,75.0149021352313,42.249,0.915,1,562,1,9
18.3076744725249,18.8904733373278,17.414,0.915,-1,562,2,9
30.780113300273,33.4691608374809,27.429,0.915,0,562,2,9
67,87.0198695136418,48.913,0.915,1,562,2,9
17.6153931957613,18.1530400736988,17.615,0.915,-1,562,3,9
38.7079543115671,45.9430624203873,38.708,0.915,0,562,3,9
103,185.139298423996,103,0.915,1,562,3,9
39.0316361838853,41.8701195219124,38.769,0.915,-1,562,4,9
62.906069588589,73.3873970441014,61.972,0.915,0,562,4,9
119,154.494422392554,114.879,0.915,1,562,4,9
6.35881522554718,6.39310900922808,6.321,0.953,-1,1000,1,9
15.2420548243815,16.1097341787392,14.485,0.953,0,1000,1,9
74,103.3595,57.21,0.953,1,1000,1,9
20.7090788601723,21.1258670275756,20.066,0.953,-1,1000,2,9
35.2277572176533,36.8541868785159,32.748,0.953,0,1000,2,9
78,84.5389090909091,63.137,0.953,1,1000,2,9
21.4151105019702,21.8618697478991,21.415,0.953,-1,1000,3,9
46.0275764254741,50.9196673658226,46.028,0.953,0,1000,3,9
130,185.169775,130,0.953,1,1000,3,9
37.6704588261885,39.1059265638455,37.158,0.953,-1,1000,4,9
61.9515405549701,67.7171308653125,60.072,0.953,0,1000,4,9
128,164.088875,117.178,0.953,1,1000,4,9
7.21352488568012,7.23883647294407,7.193,0.976,-1,1778,1,9
17.769591005401,18.3690513689221,17.33,0.976,0,1778,1,9
91,109.17159218734,78.364,0.976,1,1778,1,9
20.1237746034171,20.3426993059222,19.851,0.976,-1,1778,2,9
34.7788006474173,36.0051292613093,33.524,0.976,0,1778,2,9
89,119.066413573303,73.836,0.976,1,1778,2,9
19.3107399850952,19.5117953658416,19.299,0.976,-1,1778,3,9
44.8627455271819,47.4383163740276,44.718,0.976,0,1778,3,9
151,180.233548931384,148.793,0.976,1,1778,3,9
37.7611027497074,38.5587747132048,37.761,0.976,-1,1778,4,9
66.0452728585337,70.2851160521313,66.045,0.976,0,1778,4,9
160,204.075196850394,160,0.976,1,1778,4,9
6.55799730812521,6.56954856825111,6.552,0.989,-1,3162,1,9
16.3493112818555,16.6725641323319,16.17,0.989,0,3162,1,9
105,115.318164362519,96.434,0.989,1,3162,1,9
18.9173657860978,19.0252055733212,18.819,0.989,-1,3162,2,9
33.3007011957732,33.938792706451,32.761,0.989,0,3162,2,9
97,113.050477897252,85.613,0.989,1,3162,2,9
20.4541705195454,20.5808339339031,20.454,0.989,-1,3162,3,9
48.172394468374,49.8539522462241,48.172,0.989,0,3162,3,9
177,200.112688172043,177,0.989,1,3162,3,9
37.3079942684856,37.7415020956841,37.194,0.989,-1,3162,4,9
67.7293506066086,69.8579166727618,67.151,0.989,0,3162,4,9
171,183.591254781482,165.078,0.989,1,3162,4,9
6.63487160805691,6.64152834222443,6.63,0.995,-1,5623,1,9
16.7785645533605,16.9699607580866,16.647,0.995,0,5623,1,9
106,122.896994486929,98.53,0.995,1,5623,1,9
19.4017316548595,19.4654452621624,19.345,0.995,-1,5623,2,9
34.1546606445834,34.4891665068258,33.845,0.995,0,5623,2,9
102,105.374399786591,94.307,0.995,1,5623,2,9
20.3210876859904,20.3911658616633,20.321,0.995,-1,5623,3,9
49.3646840375319,50.3501743960444,49.364,0.995,0,5623,3,9
195,208.517595589543,194.991,0.995,1,5623,3,9
39.8196661851585,40.0965309927576,39.82,0.995,-1,5623,4,9
70.6836152733635,72.1092167837575,70.684,0.995,0,5623,4,9
197,211.080828739107,197,0.995,1,5623,4,9
6.65033167864214,6.65409183724808,6.647,0.998,-1,10000,1,9
16.8814513935645,16.9911437367658,16.801,0.998,0,10000,1,9
113,125.09879,106.442,0.998,1,10000,1,9
19.7956142420734,19.8328951147488,19.767,0.998,-1,10000,2,9
35.4601574602526,35.6836793481149,35.292,0.998,0,10000,2,9
111,121.082325,104.34,0.998,1,10000,2,9
19.5416696793407,19.5779741427417,19.541,0.998,-1,10000,3,9
47.7369549142615,48.2768086991631,47.72,0.998,0,10000,3,9
200,213.779871875,199.353,0.998,1,10000,3,9
38.7586082869005,38.9055248257637,38.759,0.998,-1,10000,4,9
69.3240615025381,70.153965393462,69.324,0.998,0,10000,4,9
204,228.19758,204,0.998,1,10000,4,9
6.78713128778648,6.78934099520997,6.785,0.999,-1,17782,1,9
17.1665333405192,17.2263413762664,17.12,0.999,0,17782,1,9
117,120.499803171747,112.285,0.999,1,17782,1,9
19.1997216096896,19.219393597372,19.179,0.999,-1,17782,2,9
34.7482256486745,34.8606453540137,34.624,0.999,0,17782,2,9
111,112.999887526712,106.844,0.999,1,17782,2,9
19.9379114092064,19.9591692112605,19.938,0.999,-1,17782,3,9
48.4751246778509,48.8013679940169,48.475,0.999,0,17782,3,9
219,229.666066809133,219,0.999,1,17782,3,9
38.3222354622527,38.4028428489705,38.322,0.999,-1,17782,4,9
68.7472296996809,69.1999644732006,68.747,0.999,0,17782,4,9
215,224.845600131507,214.998,0.999,1,17782,4,9
6.6746127206158,6.67581074220134,6.673,1,-1,31622,1,9
17.0048475399866,17.0370907508489,16.967,1,0,31622,1,9
117,118.49995256467,113.534,1,1,31622,1,9
19.4601952319324,19.4715626411801,19.448,1,-1,31622,2,9
35.0171944163689,35.0823701656632,34.946,1,0,31622,2,9
116,116.666645584298,112.989,1,1,31622,2,9
20.1076989887261,20.1198568638296,20.105,1,-1,31622,3,9
48.8646536054616,49.0473319529117,48.824,1,0,31622,3,9
228,230.9089989133,226.167,1,1,31622,3,9
39.1014087756474,39.1485804674779,39.101,1,-1,31622,4,9
69.8878681884817,70.1607242390908,69.888,1,0,31622,4,9
228,240.071046829965,228,1,1,31622,4,9
6.75585184623328,6.75654342703029,6.755,1,-1,56234,1,9
17.1590827806029,17.1773897098838,17.129,1,0,56234,1,9
120,120,118.036,1,1,56234,1,9
19.3357715007439,19.342078329983,19.328,1,-1,56234,2,9
35.0396558172029,35.0783249186212,34.993,1,0,56234,2,9
120,122.666619245771,116.447,1,1,56234,2,9
20.188905696966,20.1957972953116,20.188,1,-1,56234,3,9
48.9618180526803,49.0681036764217,48.949,1,0,56234,3,9
234,239.062409974393,232.916,1,1,56234,3,9
38.8427697698552,38.8689271482854,38.843,1,-1,56234,4,9
70.1975389172073,70.3520526472437,70.198,1,0,56234,4,9
235,241.722102682047,235,1,1,56234,4,9
6.80763333772058,6.80802872702047,6.807,1,-1,1e+05,1,9
17.32442508675,17.3347830230088,17.304,1,0,1e+05,1,9
120,120,119.007,1,1,1e+05,1,9
19.0984937972867,19.1019509972751,19.093,1,-1,1e+05,2,9
34.6616623499901,34.6820544206833,34.627,1,0,1e+05,2,9
118,118,116.638,1,1,1e+05,2,9
19.8820891114677,19.8858440118036,19.88,1,-1,1e+05,3,9
48.773927555739,48.8327890323948,48.744,1,0,1e+05,3,9
237,239.2499775,235.393,1,1,1e+05,3,9
38.5702850065585,38.5847815639268,38.57,1,-1,1e+05,4,9
69.7079963236278,69.7946429127263,69.708,1,0,1e+05,4,9
237,244.99992,237,1,1,1e+05,4,9
8.21018062397373,8.85509838998209,6.601,0.639,-1,100,1,10
15.4151341401295,22.5885742214463,9.211,0.639,0,100,1,10
32,81.5,12.434,0.639,1,100,1,10
14.8809523809524,17.3076923076923,10.938,0.64,-1,100,2,10
21.3850169580491,28.959625096081,13.676,0.64,0,100,2,10
32,59.84375,16.548,0.64,1,100,2,10
20.8333333333333,26.0526315789473,17.471,0.641,-1,100,3,10
30.2073055131509,44.3230444457559,22.961,0.641,0,100,3,10
43,69.1855,28.939,0.641,1,100,3,10
32.8947368421053,48.5294117647058,32.895,0.641,-1,100,4,10
42.0419849606214,85.745664193974,42.042,0.641,0,100,4,10
54,160.92,54,0.641,1,100,4,10
6.8961038961039,7.13513513513514,6.502,0.769,-1,177,1,10
15.5510789570621,19.7061845104299,12.055,0.769,0,177,1,10
43,78.7966101694915,23.146,0.769,1,177,1,10
17.4729503625209,19.2772277227723,15.728,0.769,-1,177,2,10
28.2570448156603,34.2579238796049,22.946,0.769,0,177,2,10
49,60.5060532687651,33.869,0.769,1,177,2,10
20.9558528428094,23.6358118361153,20.956,0.769,-1,177,3,10
34.8575228511023,58.0265194453151,34.858,0.769,0,177,3,10
63,230.150282485876,63,0.769,1,177,3,10
35.8045714285714,44.6303724928367,32.944,0.769,-1,177,4,10
47.4800271357063,65.758320652868,42.287,0.769,0,177,4,10
66,105.815442561205,55.183,0.769,1,177,4,10
5.94380952380952,6.03858286823586,5.89,0.883,-1,316,1,10
13.9794355085336,16.1706989247556,13.066,0.883,0,316,1,10
53,83.6300345224396,41.666,0.883,1,316,1,10
18.437223042836,19.5176470588235,17.943,0.883,-1,316,2,10
31.3800420910591,36.4016187137876,29.304,0.883,0,316,2,10
64,83.4694422468354,53.809,0.883,1,316,2,10
25.9906298802707,28.2302892796369,25.991,0.883,-1,316,3,10
47.4270014957274,58.674064404524,47.427,0.883,0,316,3,10
89,118.666689598239,89,0.883,1,316,3,10
31.9641485275288,35.4487179487179,31.708,0.883,-1,316,4,10
51.4994995989633,62.6260562414267,50.655,0.883,0,316,4,10
88,108.876034566699,85.346,0.883,1,316,4,10
6.55278008298755,6.61828792140729,6.493,0.916,-1,562,1,10
15.2830428266873,16.8219551332594,14.237,0.916,0,562,1,10
66,99.0774021352313,48.999,0.916,1,562,1,10
20.7655489809336,21.5238940469689,19.802,0.916,-1,562,2,10
36.0880459049991,39.4588819939572,32.443,0.916,0,562,2,10
73,93.0198695136418,56.325,0.916,1,562,2,10
17.4653837646538,17.9934938933912,17.465,0.916,-1,562,3,10
40.2680596366825,47.1968228376538,40.268,0.916,0,562,3,10
107,162.126734875445,107,0.916,1,562,3,10
38.55517578125,41.3213630406292,38.294,0.916,-1,562,4,10
61.4618369750566,71.984816925729,60.561,0.916,0,562,4,10
115,161.14274911032,110.844,0.916,1,562,4,10
6.76837274782397,6.80768129966063,6.728,0.957,-1,1000,1,10
15.6039055779923,16.4089545255694,14.914,0.957,0,1000,1,10
71,91.3258076923077,55.049,0.957,1,1000,1,10
17.9449449090191,18.2545773489748,17.541,0.957,-1,1000,2,10
31.4135815695885,32.9714743046387,29.553,0.957,0,1000,2,10
77,89.7872,62.171,0.957,1,1000,2,10
21.309239686328,21.7514370318759,21.309,0.957,-1,1000,3,10
46.4330225827686,51.2145664624517,46.433,0.957,0,1000,3,10
125,182.72346875,125,0.957,1,1000,3,10
40.180006428801,41.8201607501673,39.807,0.957,-1,1000,4,10
65.1257053320307,71.1335462257201,63.818,0.957,0,1000,4,10
131,161.390631578947,123.635,0.957,1,1000,4,10
7.00595707713174,7.02971631994663,6.983,0.972,-1,1778,1,10
17.2191320591485,17.7883105707661,16.694,0.972,0,1778,1,10
91,106.375962620057,75.331,0.972,1,1778,1,10
18.7089221882916,18.8972451164516,18.396,0.972,-1,1778,2,10
33.4493891146056,34.4715472490064,31.871,0.972,0,1778,2,10
89,100.243672665917,72.188,0.972,1,1778,2,10
21.3834332174407,21.6315623716282,21.383,0.972,-1,1778,3,10
47.6003779194869,50.7806846359355,47.6,0.972,0,1778,3,10
158,210.054040119985,158,0.972,1,1778,3,10
37.4275904527373,38.2108942263503,37.054,0.972,-1,1778,4,10
65.7382468302839,69.5562959892639,64.074,0.972,0,1778,4,10
151,187.279583802025,137.795,0.972,1,1778,4,10
6.38231685597815,6.3932027284264,6.374,0.988,-1,3162,1,10
16.1707016037179,16.4803672178699,15.938,0.988,0,3162,1,10
104,111.997469955724,93.316,0.988,1,3162,1,10
19.8943108196304,20.013940561387,19.764,0.988,-1,3162,2,10
34.5293806205965,35.2898580549012,33.85,0.988,0,3162,2,10
100,136.088583175206,86.603,0.988,1,3162,2,10
19.2437494947629,19.3554597634374,19.244,0.988,-1,3162,3,10
46.8866482533868,48.575854254675,46.887,0.988,0,3162,3,10
171,207.088583175206,171,0.988,1,3162,3,10
38.8897515286357,39.3615642106093,38.823,0.988,-1,3162,4,10
67.5723968526215,69.9662884372729,67.25,0.988,0,3162,4,10
172,206.020487428843,167.576,0.988,1,3162,4,10
6.67497372180517,6.68171839920327,6.67,0.995,-1,5623,1,10
16.8109431093307,16.9956508831068,16.678,0.995,0,5623,1,10
111,117.048924061889,103.739,0.995,1,5623,1,10
18.7280901844666,18.7873330758031,18.665,0.995,-1,5623,2,10
33.7708414308047,34.1212950331085,33.396,0.995,0,5623,2,10
105,111.748799573182,97.024,0.995,1,5623,2,10
20.4514520937459,20.5224573580908,20.447,0.995,-1,5623,3,10
48.0903109169516,49.0642453952247,48.036,0.995,0,5623,3,10
192,211.878817043446,190.571,0.995,1,5623,3,10
37.3050178336088,37.5474870951881,37.305,0.995,-1,5623,4,10
67.4371966234474,68.809334059521,67.437,0.995,0,5623,4,10
196,212.330428596834,196,0.995,1,5623,4,10
6.79506439138919,6.79900485252712,6.792,0.998,-1,10000,1,10
17.1559497279304,17.2613913162261,17.07,0.998,0,10000,1,10
114,118.049595,107.283,0.998,1,10000,1,10
19.2519611972872,19.2871675813557,19.217,0.998,-1,10000,2,10
35.0518320057486,35.2646441688759,34.838,0.998,0,10000,2,10
114,117.49965,107.446,0.998,1,10000,2,10
19.1572496013376,19.1921006626544,19.157,0.998,-1,10000,3,10
47.0543651779622,47.625953359661,47.054,0.998,0,10000,3,10
210,229.19808,210,0.998,1,10000,3,10
39.0179342032772,39.1668533806726,38.987,0.998,-1,10000,4,10
70.1227040700571,70.8919046885348,69.956,0.998,0,10000,4,10
203,209.39936,199.576,0.998,1,10000,4,10
6.75196715933893,6.7541520567474,6.75,0.999,-1,17782,1,10
17.2337019164097,17.2964811828665,17.191,0.999,0,17782,1,10
116,128.249311101113,112.351,0.999,1,17782,1,10
19.2068006998041,19.2264876031249,19.193,0.999,-1,17782,2,10
35.0949679290702,35.2097732462046,35.014,0.999,0,17782,2,10
113,114.333258351142,110.002,0.999,1,17782,2,10
20.2344437081024,20.2563558466922,20.234,0.999,-1,17782,3,10
48.7803630901817,49.0997478723292,48.78,0.999,0,17782,3,10
221,224.789260576929,221,0.999,1,17782,3,10
39.1581364463727,39.2423507748889,39.153,0.999,-1,17782,4,10
70.7136908833652,71.1714518256988,70.684,0.999,0,17782,4,10
220,223.124824260488,219.363,0.999,1,17782,4,10
6.7455765463024,6.74680244902254,6.744,1,-1,31622,1,10
17.0591959756989,17.0914064622563,17.009,1,0,31622,1,10
119,119,116.343,1,1,31622,1,10
19.215386546478,19.2264620164995,19.2,1,-1,31622,2,10
34.7743307045401,34.8415224030299,34.683,1,0,31622,2,10
117,120.124901176396,112.11,1,1,31622,2,10
20.1965781842085,20.208846635695,20.195,1,-1,31622,3,10
49.1969678827891,49.385421557781,49.168,1,0,31622,3,10
228,235.199772310417,226.206,1,1,31622,3,10
38.2847733747871,38.3299687892194,38.285,1,-1,31622,4,10
69.2831375319942,69.5521548768438,69.283,1,0,31622,4,10
224,238.062055293783,224,1,1,31622,4,10
6.73303051181007,6.73371702338071,6.732,1,-1,56234,1,10
17.2296951017567,17.248061623027,17.199,1,0,56234,1,10
120,120,118.575,1,1,56234,1,10
19.5277570176229,19.5341931811709,19.521,1,-1,56234,2,10
35.1808127815842,35.2178604250598,35.141,1,0,56234,2,10
118,118.099998221716,115.623,1,1,56234,2,10
20.0609454170157,20.0677476548954,20.061,1,-1,56234,3,10
48.8353859429778,48.9431394636175,48.835,1,0,56234,3,10
237,242.555456762022,237,1,1,56234,3,10
38.9017522786758,38.9279902357938,38.894,1,-1,56234,4,10
70.194206041088,70.3457370625315,70.152,1,0,56234,4,10
231,239.166521440173,229.218,1,1,56234,4,10
6.75771701921314,6.75810613573146,6.757,1,-1,1e+05,1,10
17.2150813184355,17.2253782759711,17.198,1,0,1e+05,1,10
120,120,119.017,1,1,1e+05,1,10
19.2590703605908,19.2625875651797,19.254,1,-1,1e+05,2,10
34.7953205781329,34.8157800229813,34.764,1,0,1e+05,2,10
118,118,117.2,1,1,1e+05,2,10
20.1371333951296,20.1409878413844,20.137,1,-1,1e+05,3,10
49.138999207175,49.1996244059964,49.139,1,0,1e+05,3,10
239,243.499955,239,1,1,1e+05,3,10
38.8189969239516,38.833683580417,38.819,1,-1,1e+05,4,10
70.0484786722135,70.1334267813377,70.048,1,0,1e+05,4,10
237,239.2499775,237,1,1,1e+05,4,10
5.35331905781585,5.5995475113122,4.048,0.648,-1,100,1,11
10.0175928244763,14.1881293702262,5.219,0.648,0,100,1,11
25,88.36,6.651,0.648,1,100,1,11
14.4092219020173,16.6666666666666,10.687,0.654,-1,100,2,11
20.3480361937526,25.3049567979797,13.163,0.654,0,100,2,11
31,38.92,15.997,0.654,1,100,2,11
19.3050193050193,23.6842105263157,15.862,0.652,-1,100,3,11
27.3291602617157,43.2326914524606,20.12,0.652,0,100,3,11
41,92.5625,25.297,0.652,1,100,3,11
25.7731958762887,34.3749999999999,25.773,0.652,-1,100,4,11
38.2189799019149,71.8524385347743,38.219,0.652,0,100,4,11
53,128.796875,53,0.652,1,100,4,11
7.47887323943662,7.76470588235292,7.071,0.803,-1,177,1,11
14.6777754091214,17.5864212423055,11.996,0.803,0,177,1,11
38,58.135593220339,22.646,0.803,1,177,1,11
14.7015485687471,15.942681678608,13.294,0.802,-1,177,2,11
24.3660079290642,30.3907646390987,19.91,0.802,0,177,2,11
43,78.9209039548023,29.565,0.802,1,177,2,11
15.4558460779477,16.8389189189189,15.322,0.803,-1,177,3,11
29.0087535593478,44.9414308717181,28.248,0.803,0,177,3,11
56,199.683615819209,52.696,0.803,1,177,3,11
31.8708036622584,38.6501240694789,31.871,0.803,-1,177,4,11
43.6097127801194,61.9303753717131,43.61,0.803,0,177,4,11
65,115.75329566855,65,0.803,1,177,4,11
7.66472213693583,7.83039647577093,7.476,0.861,-1,316,1,11
16.2551309654494,19.4954563614569,14.301,0.861,0,316,1,11
54,119.126582278481,35.444,0.861,1,316,1,11
18.0833031510322,19.1202458701498,16.929,0.861,-1,316,2,11
30.0907916501612,34.2595154001804,26.047,0.861,0,316,2,11
59,73.9940664556962,43.021,0.861,1,316,2,11
17.1103495544894,18.0326086956522,16.703,0.861,-1,316,3,11
35.1646364199324,42.5019173353708,32.556,0.861,0,316,3,11
74,108.025316455696,61.908,0.861,1,316,3,11
33.2188955422488,37.0037174721189,33.219,0.861,-1,316,4,11
53.285146801769,69.8883551907157,53.285,0.861,0,316,4,11
93,161.924050632911,93,0.861,1,316,4,11
