"samp","chaoest","cover","coverage","l","size","comm","reps"
195,661.301460823373,195,0.367,1,251,"soil.Canada",4
153.322330097087,336.239316239316,151.524,0.353,-1,281,"soil.Brazil",4
189.522372347689,704.625194075736,186.598,0.353,0,281,"soil.Brazil",4
217,958.918472986089,213.127,0.353,1,281,"soil.Brazil",4
84.0905218317359,119.574468085106,67.173,0.353,-1,281,"soil.Florida",4
146.509995258938,539.155868932681,96.672,0.353,0,281,"soil.Florida",4
194,1116.45551601423,116.01,0.353,1,281,"soil.Florida",4
153.322330097087,336.239316239316,151.524,0.353,-1,281,"soil.Illinois",4
190.822199243669,673.382489083977,187.867,0.353,0,281,"soil.Illinois",4
218,870.888256227758,214.126,0.353,1,281,"soil.Illinois",4
166.233684210526,405.567010309278,166.234,0.353,-1,281,"soil.Canada",4
195.223912081849,749.023271632642,195.224,0.353,0,281,"soil.Canada",4
219,1004.86002372479,219,0.353,1,281,"soil.Canada",4
124.508728179551,204.814814814815,121.462,0.406,-1,316,"soil.Brazil",4
181.679241205102,588.462403393083,174.339,0.406,0,316,"soil.Brazil",4
226,936.764438291139,214.793,0.406,1,316,"soil.Brazil",4
75.9939117199391,99.7394789579158,61.231,0.406,-1,316,"soil.Florida",4
143.226177994123,334.690351118912,92.964,0.406,0,316,"soil.Florida",4
198,574.460061108686,114.597,0.406,1,316,"soil.Florida",4
130.360313315927,221.2,116.044,0.406,-1,316,"soil.Illinois",4
178.806804069727,538.209415867214,150.513,0.406,0,316,"soil.Illinois",4
220,856.001780063291,178.165,0.406,1,316,"soil.Illinois",4
164.778877887789,343.241379310345,164.779,0.406,-1,316,"soil.Canada",4
203.693366105673,635.196977802139,203.693,0.406,0,316,"soil.Canada",4
235,842.450894805762,235,0.406,1,316,"soil.Canada",4
117.778195488722,176.002816901409,75.675,0.33,-1,354,"soil.Brazil",4
178.832601807607,474.214056336182,92.307,0.33,0,354,"soil.Brazil",4
233,796.249220728619,104.435,0.33,1,354,"soil.Brazil",4
64.2646153846154,78.2969924812033,53.523,0.331,-1,354,"soil.Florida",4
168.737632952231,477.46556220887,101.153,0.331,0,354,"soil.Florida",4
242,853.573947512302,128.92,0.331,1,354,"soil.Florida",4
126.838056680162,197.10094637224,76.729,0.33,-1,354,"soil.Illinois",4
179.887424938527,451.174818244579,89.875,0.33,0,354,"soil.Illinois",4
230,722.556269363951,99.835,0.33,1,354,"soil.Illinois",4
181.092485549133,369.710059171599,181.092,0.331,-1,354,"soil.Canada",4
233.995939955277,1127.56379844488,233.996,0.331,0,354,"soil.Canada",4
274,1829.84251412429,274,0.331,1,354,"soil.Canada",4
124.335949764521,180.372146118722,110.095,0.455,-1,398,"soil.Brazil",4
193.650655462483,487.64048431514,156.951,0.455,0,398,"soil.Brazil",4
255,835.553274183417,195.016,0.455,1,398,"soil.Brazil",4
75.5023832221163,92.9447058823529,71.577,0.455,-1,398,"soil.Florida",4
173.013150838691,496.758159777671,148.308,0.455,0,398,"soil.Florida",4
254,1084.22874371859,206.482,0.455,1,398,"soil.Florida",4
154.089494163424,250.803174603175,154.089,0.455,-1,398,"soil.Illinois",4
216.443036094276,740.800794695423,216.443,0.455,0,398,"soil.Illinois",4
271,1445.26714824121,271,0.455,1,398,"soil.Illinois",4
180.004545454545,327.813278008299,171.371,0.455,-1,398,"soil.Canada",4
229.074070984705,598.264282315659,214.292,0.455,0,398,"soil.Canada",4
274,832.605753124597,252.6,0.455,1,398,"soil.Canada",4
155.403125,237.973621103117,142.062,0.456,-1,446,"soil.Brazil",4
228.564160704958,596.018886839471,197.396,0.456,0,446,"soil.Brazil",4
293,975.587716640407,243.261,0.456,1,446,"soil.Brazil",4
91.9205175600739,115.523864959255,78.1,0.456,-1,446,"soil.Florida",4
184.570613974558,399.654094218031,128.645,0.456,0,446,"soil.Florida",4
265,718.237586131467,164.983,0.456,1,446,"soil.Florida",4
167.720067453626,268.202702702703,167.72,0.456,-1,446,"soil.Illinois",4
243.61779126343,678.155115707671,243.618,0.456,0,446,"soil.Illinois",4
307,1043.45753923767,307,0.456,1,446,"soil.Illinois",4
170.013675213675,274.129834254144,164.527,0.456,-1,446,"soil.Canada",4
249.765644403257,636.647059090991,236.847,0.456,0,446,"soil.Canada",4
308,881.970595104634,288.72,0.456,1,446,"soil.Canada",4
165.458800263678,246.555118110236,150.081,0.477,-1,501,"soil.Brazil",4
244.509696949304,575.352511808313,208.339,0.477,0,501,"soil.Brazil",4
318,914.34985348452,258.866,0.477,1,501,"soil.Brazil",4
97.4004656577416,120.664739884393,83.704,0.478,-1,501,"soil.Florida",4
195.827928470545,470.467812948173,138.673,0.478,0,501,"soil.Florida",4
290,1062.02047517868,181.005,0.478,1,501,"soil.Florida",4
158.560328490208,231.515711645101,132.597,0.477,-1,501,"soil.Illinois",4
235.897029832201,489.284655149817,178.554,0.477,0,501,"soil.Illinois",4
304,727.192077383694,214.464,0.477,1,501,"soil.Illinois",4
224.308310991957,405.339805825242,224.308,0.477,-1,501,"soil.Canada",4
288.419650693203,756.085263385352,288.42,0.477,0,501,"soil.Canada",4
345,1058.61443779108,345,0.477,1,501,"soil.Canada",4
150.25880114177,204.728571428572,134.832,0.483,-1,562,"soil.Brazil",4
249.832665130742,596.108486821063,203.327,0.483,0,562,"soil.Brazil",4
344,1099.06316725979,261.837,0.483,1,562,"soil.Brazil",4
122.610248447205,156.545183714002,108.758,0.483,-1,562,"soil.Florida",4
232.308284868198,532.054884698325,178.796,0.483,0,562,"soil.Florida",4
334,1027.20877817319,234.496,0.483,1,562,"soil.Florida",4
149.831119544592,203.934023285899,123.408,0.483,-1,562,"soil.Illinois",4
234.832158087531,489.02527353268,168.712,0.483,0,562,"soil.Illinois",4
325,846.080772652614,209.126,0.483,1,562,"soil.Illinois",4
239.638846737481,417.039682539683,239.639,0.483,-1,562,"soil.Canada",4
317.821508363826,832.426266485486,317.822,0.483,0,562,"soil.Canada",4
384,1196.79155830824,384,0.483,1,562,"soil.Canada",4
137.145818935729,175.030918727915,132.49,0.513,-1,630,"soil.Brazil",4
262.858273210531,627.942926594579,241.708,0.513,0,630,"soil.Brazil",4
382,1233.2866031746,340.204,0.513,1,630,"soil.Brazil",4
125.363234365129,156.257886435331,122.149,0.513,-1,630,"soil.Florida",4
264.608368904916,646.718557651071,246.719,0.513,0,630,"soil.Florida",4
385,1290.07151124339,349.666,0.513,1,630,"soil.Florida",4
172.865853658537,237.857142857143,159.811,0.513,-1,630,"soil.Illinois",4
277.509883485109,598.650239594466,239.954,0.513,0,630,"soil.Illinois",4
379,992.347465437788,312.043,0.513,1,630,"soil.Illinois",4
194.558823529412,281.04255319149,194.559,0.513,-1,630,"soil.Canada",4
306.171597458183,782.11569322366,306.172,0.513,0,630,"soil.Canada",4
403,1363.19794298672,403,0.513,1,630,"soil.Canada",4
173.257885615251,229.174471992654,148.623,0.512,-1,707,"soil.Brazil",4
282.009189657026,580.305889944256,213.492,0.512,0,707,"soil.Brazil",4
398,1066.21453743437,272.67,0.512,1,707,"soil.Brazil",4
85.1676605895382,96.6954668733051,77.876,0.512,-1,707,"soil.Florida",4
236.980258326993,498.169702190604,174.481,0.512,0,707,"soil.Florida",4
387,1141.48792399456,250.27,0.512,1,707,"soil.Florida",4
167.903594222372,219.886343612335,151.895,0.512,-1,707,"soil.Illinois",4
287.108926715576,638.252032783848,234.783,0.512,0,707,"soil.Illinois",4
411,1234.97575267731,311.352,0.512,1,707,"soil.Illinois",4
189.696015180266,258.891078838175,189.696,0.512,-1,707,"soil.Canada",4
340.681287741213,834.923156036165,340.681,0.512,0,707,"soil.Canada",4
455,1383.56756099717,455,0.512,1,707,"soil.Canada",4
158.560362173038,197.876178504086,142.842,0.553,-1,794,"soil.Brazil",4
294.765091440567,544.931876429489,235.849,0.553,0,794,"soil.Brazil",4
429,942.434819691994,315.902,0.553,1,794,"soil.Brazil",4
89.2210585904331,100.389349489796,84.536,0.553,-1,794,"soil.Florida",4
256.650051334251,511.099365610858,209.5,0.553,0,794,"soil.Florida",4
425,1141.35446512909,316.242,0.553,1,794,"soil.Florida",4
176.890011223345,227.307581227438,165.797,0.553,-1,794,"soil.Illinois",4
305.153883395793,639.392191939676,266.381,0.553,0,794,"soil.Illinois",4
445,1248.9939487563,366.878,0.553,1,794,"soil.Illinois",4
206.159581425768,278.11042402827,206.16,0.553,-1,794,"soil.Canada",4
341.1078732079,791.582861634043,341.108,0.553,0,794,"soil.Canada",4
475,1490.05063175429,475,0.553,1,794,"soil.Canada",4
179.651731160896,224.770408163266,160.923,0.584,-1,891,"soil.Brazil",4
306.486752776019,539.695028441083,246.641,0.584,0,891,"soil.Brazil",4
453,966.922558922559,332.051,0.584,1,891,"soil.Brazil",4
89.592709626453,99.4968632371397,87.146,0.584,-1,891,"soil.Florida",4
284.391219916735,548.107317137859,252.011,0.584,0,891,"soil.Florida",4
475,1180.77110132666,397.879,0.584,1,891,"soil.Florida",4
197.827311238475,254.000640614991,186.569,0.584,-1,891,"soil.Illinois",4
334.470089012685,638.872079459051,296.991,0.584,0,891,"soil.Illinois",4
484,1143.26527659459,408.949,0.584,1,891,"soil.Illinois",4
242.258468111077,332.351215423303,242.258,0.584,-1,891,"soil.Canada",4
375.50441177012,810.096942359211,375.504,0.584,0,891,"soil.Canada",4
515,1469.76750529991,515,0.584,1,891,"soil.Canada",4
149.253731343284,175.263157894736,133.724,0.586,-1,1000,"soil.Brazil",4
294.517959431257,545.269291652773,225.704,0.586,0,1000,"soil.Brazil",4
482,1306.175,321.057,0.586,1,1000,"soil.Brazil",4
94.7687642153146,104.585427135678,89.509,0.586,-1,1000,"soil.Florida",4
281.74981263172,542.414126276346,224.707,0.586,0,1000,"soil.Florida",4
493,1431.23542857143,348.639,0.586,1,1000,"soil.Florida",4
186.011904761905,228.290676416818,165.646,0.586,-1,1000,"soil.Illinois",4
328.953356170283,602.143228512625,259.04,0.586,0,1000,"soil.Illinois",4
498,1237.53675,351.206,0.586,1,1000,"soil.Illinois",4
246.426811237063,326.684107259645,246.427,0.586,-1,1000,"soil.Canada",4
412.803088123427,891.010309358074,412.803,0.586,0,1000,"soil.Canada",4
576,1659.70002531646,576,0.586,1,1000,"soil.Canada",4
190.624470018171,229.434877781831,178.67,0.611,-1,1122,"soil.Brazil",4
364.397622501378,645.463877785453,312.76,0.611,0,1122,"soil.Brazil",4
563,1246.88992869875,449.207,0.611,1,1122,"soil.Brazil",4
113.005745062837,125.550209622679,107.588,0.611,-1,1122,"soil.Florida",4
307.900296250433,575.363973959721,256.498,0.611,0,1122,"soil.Florida",4
540,1505.31249381066,405.315,0.611,1,1122,"soil.Florida",4
180.666475315729,215.149161820048,170.467,0.611,-1,1122,"soil.Illinois",4
357.231414977715,631.709180028323,308.972,0.611,0,1122,"soil.Illinois",4
562,1236.78154907153,452.328,0.611,1,1122,"soil.Illinois",4
255.974786498577,331.338777660696,255.975,0.611,-1,1122,"soil.Canada",4
432.159957798105,870.887229759297,432.16,0.611,0,1122,"soil.Canada",4
621,1625.20418894831,621,0.611,1,1122,"soil.Canada",4
186.667138476056,219.017451523546,175.923,0.635,-1,1258,"soil.Brazil",4
363.513544619492,637.787910313993,313.173,0.635,0,1258,"soil.Brazil",4
593,1427.46657911108,469.259,0.635,1,1258,"soil.Brazil",4
98.3081128090446,106.557008086254,95.36,0.635,-1,1258,"soil.Florida",4
312.838534292123,544.234945674174,271.131,0.635,0,1258,"soil.Florida",4
584,1391.8781299682,462.839,0.635,1,1258,"soil.Florida",4
202.012254276232,240.466240875913,192.618,0.635,-1,1258,"soil.Illinois",4
394.280847901517,696.720737387244,350.657,0.635,0,1258,"soil.Illinois",4
616,1419.36583686191,515.657,0.635,1,1258,"soil.Illinois",4
265.263828360711,335.876380628718,265.264,0.635,-1,1258,"soil.Canada",4
451.774713519602,860.825473995757,451.775,0.635,0,1258,"soil.Canada",4
667,1632.65838085792,667,0.635,1,1258,"soil.Canada",4
194.397815912636,225.274988692899,180.693,0.642,-1,1412,"soil.Brazil",4
385.75399033031,636.342809709121,320.895,0.642,0,1412,"soil.Brazil",4
638,1363.26033179573,477.2,0.642,1,1412,"soil.Brazil",4
126.925388337153,139.362898712926,120.372,0.642,-1,1412,"soil.Florida",4
337.25839934056,568.884444573818,277.271,0.642,0,1412,"soil.Florida",4
621,1481.8494970956,448.339,0.642,1,1412,"soil.Florida",4
195.61852433281,226.91708428246,186.099,0.642,-1,1412,"soil.Illinois",4
390.845406677154,683.872521139472,341.929,0.642,0,1412,"soil.Illinois",4
657,1596.14024038065,529.569,0.642,1,1412,"soil.Illinois",4
257.789500905094,315.142676368237,257.79,0.642,-1,1412,"soil.Canada",4
482.331259395376,913.590560187011,482.331,0.642,0,1412,"soil.Canada",4
736,1829.39603157309,736,0.642,1,1412,"soil.Canada",4
178.2,200.661971830986,165.507,0.657,-1,1584,"soil.Brazil",4
380.72724133829,611.707967997852,309.622,0.657,0,1584,"soil.Brazil",4
670,1471.31198347107,476.819,0.657,1,1584,"soil.Brazil",4
112.513721973094,121.040355280942,108.295,0.657,-1,1584,"soil.Florida",4
355.32929646053,592.559210240254,298.079,0.657,0,1584,"soil.Florida",4
682,1637.72318133256,507.394,0.657,1,1584,"soil.Florida",4
180.455696202532,203.528571428571,171.736,0.657,-1,1584,"soil.Illinois",4
397.607856721674,667.616285848111,342.178,0.657,0,1584,"soil.Illinois",4
702,1637.8552376443,548.003,0.657,1,1584,"soil.Illinois",4
294.628464067637,361.724177726486,294.628,0.657,-1,1584,"soil.Canada",4
524.596954961674,957.601459958483,524.597,0.657,0,1584,"soil.Canada",4
804,1891.31313131313,804,0.657,1,1584,"soil.Canada",4
200.920554213805,226.390513040986,189.425,0.686,-1,1778,"soil.Brazil",4
416.74080945973,638.458551610446,354.484,0.686,0,1778,"soil.Brazil",4
729,1427.48928075167,556.625,0.686,1,1778,"soil.Brazil",4
116.876811594203,125.029916897507,114.125,0.686,-1,1778,"soil.Florida",4
378.409297517979,611.545268892424,335.904,0.686,0,1778,"soil.Florida",4
746,1685.67368154394,607.074,0.686,1,1778,"soil.Florida",4
186.726757235676,208.520723336853,180.136,0.686,-1,1778,"soil.Illinois",4
417.994718257458,681.129013450952,372.67,0.686,0,1778,"soil.Illinois",4
757,1720.46194768009,622.667,0.686,1,1778,"soil.Illinois",4
280.106680843523,332.299747580985,280.107,0.686,-1,1778,"soil.Canada",4
528.399745105497,937.872444863037,528.4,0.686,0,1778,"soil.Canada",4
842,2086.75551856018,842,0.686,1,1778,"soil.Canada",4
217.928325028747,244.530981067125,208.69,0.694,-1,1995,"soil.Brazil",4
473.211677120996,740.133575451344,416.364,0.694,0,1995,"soil.Brazil",4
832,1705.87807273285,671.375,0.694,1,1995,"soil.Brazil",4
101.07486603855,106.41565459312,98.507,0.694,-1,1995,"soil.Florida",4
372.643766120041,584.274831430447,320.193,0.694,0,1995,"soil.Florida",4
788,1771.75860912123,599.734,0.694,1,1995,"soil.Florida",4
210.394089971983,235.080368750738,199.234,0.694,-1,1995,"soil.Illinois",4
444.004900922737,684.679486761946,379.53,0.694,0,1995,"soil.Illinois",4
801,1662.59710224466,612.185,0.694,1,1995,"soil.Illinois",4
280.69856830524,326.496224556795,280.699,0.694,-1,1995,"soil.Canada",4
562.017940278981,966.741970415736,562.018,0.694,0,1995,"soil.Canada",4
930,2141.47360934805,930,0.694,1,1995,"soil.Canada",4
168.255979575383,181.852742462768,161.748,0.726,-1,2238,"soil.Brazil",4
421.047163828875,615.534412359136,364.661,0.726,0,2238,"soil.Brazil",4
823,1606.32330251135,633.886,0.726,1,2238,"soil.Brazil",4
110.928508150248,116.661369250128,108.371,0.726,-1,2238,"soil.Florida",4
372.99572643112,563.242837517835,327.464,0.726,0,2238,"soil.Florida",4
819,1826.56533885007,639.06,0.726,1,2238,"soil.Florida",4
201.134206087864,220.8968408048,195.085,0.726,-1,2238,"soil.Illinois",4
453.024223803403,688.579836307304,409.231,0.726,0,2238,"soil.Illinois",4
861,1813.96288849171,715.415,0.726,1,2238,"soil.Illinois",4
299.882888276853,346.128733407079,299.883,0.726,-1,2238,"soil.Canada",4
595.298061179724,951.40071917581,595.298,0.726,0,2238,"soil.Canada",4
991,1974.24894258617,991,0.726,1,2238,"soil.Canada",4
182.857834749572,197.141382546137,176.432,0.742,-1,2511,"soil.Brazil",4
449.820026725724,640.632748213603,394.954,0.742,0,2511,"soil.Brazil",4
891,1649.70949000867,699.412,0.742,1,2511,"soil.Brazil",4
105.459732048773,110.039283469516,103.839,0.742,-1,2511,"soil.Florida",4
395.173896272456,585.169296961583,356.839,0.742,0,2511,"soil.Florida",4
902,1916.13650209349,739.856,0.742,1,2511,"soil.Florida",4
208.495783869581,227.284890010818,203.277,0.742,-1,2511,"soil.Illinois",4
476.880594952228,718.986373642495,436.546,0.742,0,2511,"soil.Illinois",4
932,2028.44592757385,789.085,0.742,1,2511,"soil.Illinois",4
292.214904759698,330.568026854085,292.215,0.742,-1,2511,"soil.Canada",4
617.693313635177,974.537446802189,617.693,0.742,0,2511,"soil.Canada",4
1065,2193.32466181061,1065,0.742,1,2511,"soil.Canada",4
204.837082129591,220.815187760779,197.043,0.752,-1,2818,"soil.Brazil",4
484.945052800701,686.005268530328,423.837,0.752,0,2818,"soil.Brazil",4
965,1850.42044284132,749.1,0.752,1,2818,"soil.Brazil",4
121.919796112629,127.387926054303,119.929,0.752,-1,2818,"soil.Florida",4
437.04001642217,626.744267642459,394.878,0.752,0,2818,"soil.Florida",4
983,1913.89454400284,805.73,0.752,1,2818,"soil.Florida",4
207.491743311037,223.904383144355,202.916,0.752,-1,2818,"soil.Illinois",4
492.176790059559,727.942836559161,452.423,0.752,0,2818,"soil.Illinois",4
1005,2153.04924690482,851.499,0.752,1,2818,"soil.Illinois",4
282.662632590589,314.064962810571,282.663,0.752,-1,2818,"soil.Canada",4
641.090844408862,989.860873272494,641.091,0.752,0,2818,"soil.Canada",4
1156,2322.25266146203,1156,0.752,1,2818,"soil.Canada",4
176.10603445239,186.433671566068,170.899,0.747,-1,3162,"soil.Brazil",4
479.364059074613,678.436447820058,419.03,0.747,0,3162,"soil.Brazil",4
1066,2069.22901465209,815.845,0.747,1,3162,"soil.Brazil",4
100.484864321608,103.75015051174,98.649,0.747,-1,3162,"soil.Florida",4
422.660068305126,602.111695402962,367,0.747,0,3162,"soil.Florida",4
1048,2151.11147650239,786.278,0.747,1,3162,"soil.Florida",4
206.242914311647,220.564083325978,199.141,0.747,-1,3162,"soil.Illinois",4
517.309095009312,734.806922203339,451.555,0.747,0,3162,"soil.Illinois",4
1083,2099.60960680568,834.342,0.747,1,3162,"soil.Illinois",4
302.171300773694,333.993250016709,302.171,0.747,-1,3162,"soil.Canada",4
686.339822071615,1075.35307898203,686.34,0.747,0,3162,"soil.Canada",4
1280,2757.87578371619,1280,0.747,1,3162,"soil.Canada",4
198.347209529512,210.032978403818,192.707,0.773,-1,3548,"soil.Brazil",4
518.991337380976,718.674387301094,459.97,0.773,0,3548,"soil.Brazil",4
1130,2204.80839404318,886.005,0.773,1,3548,"soil.Brazil",4
113.1756751897,116.871805349183,111.681,0.773,-1,3548,"soil.Florida",4
445.21911398874,622.515629926084,402.817,0.773,0,3548,"soil.Florida",4
1128,2275.84305712138,911.036,0.773,1,3548,"soil.Florida",4
216.710921360694,230.743601026769,209.993,0.773,-1,3548,"soil.Illinois",4
533.450592258684,737.939702442933,472.747,0.773,0,3548,"soil.Illinois",4
1131,2189.64036901221,886.436,0.773,1,3548,"soil.Illinois",4
308.310164095028,337.555817820932,308.31,0.773,-1,3548,"soil.Canada",4
702.541956601,1045.40910448424,702.542,0.773,0,3548,"soil.Canada",4
1346,2666.02622111621,1346,0.773,1,3548,"soil.Canada",4
185.10331818872,194.080942698253,180.182,0.793,-1,3981,"soil.Brazil",4
513.641627836227,680.992318100364,454.593,0.793,0,3981,"soil.Brazil",4
1167,2097.01632755589,905.55,0.793,1,3981,"soil.Brazil",4
113.574942131703,116.880938329891,112.552,0.793,-1,3981,"soil.Florida",4
466.516655420611,651.388008246377,433.197,0.793,0,3981,"soil.Florida",4
1210,2625.82106164502,1023.678,0.793,1,3981,"soil.Florida",4
214.808563412353,227.003352531591,209.896,0.793,-1,3981,"soil.Illinois",4
539.478371703783,729.611694526121,489.827,0.793,0,3981,"soil.Illinois",4
1206,2262.39082516956,982.416,0.793,1,3981,"soil.Illinois",4
308.471903770169,334.297831040595,308.472,0.793,-1,3981,"soil.Canada",4
724.110165940659,1048.87810892881,724.11,0.793,0,3981,"soil.Canada",4
1420,2805.31723646505,1420,0.793,1,3981,"soil.Canada",4
199.61524450049,208.908037547669,193.614,0.803,-1,4466,"soil.Brazil",4
527.893307093764,674.471987062344,463.014,0.803,0,4466,"soil.Brazil",4
1219,1988.48167211808,921.133,0.803,1,4466,"soil.Brazil",4
111.483997182878,114.312600321028,110.578,0.803,-1,4466,"soil.Florida",4
476.955917661906,640.471144762201,443.337,0.803,0,4466,"soil.Florida",4
1309,2468.90971331415,1108.55,0.803,1,4466,"soil.Florida",4
207.826987600292,217.921511627908,203.163,0.803,-1,4466,"soil.Illinois",4
545.361900318415,721.112710790534,492.425,0.803,0,4466,"soil.Illinois",4
1278,2334.57642780488,1021.789,0.803,1,4466,"soil.Illinois",4
288.174825174825,307.983350322802,288.175,0.803,-1,4466,"soil.Canada",4
716.409362439956,1018.0949547437,716.409,0.803,0,4466,"soil.Canada",4
1513,2979.33825944171,1513,0.803,1,4466,"soil.Canada",4
186.065674716383,193.202428775916,181.763,0.821,-1,5011,"soil.Brazil",4
537.716804118435,676.912334950777,479.561,0.821,0,5011,"soil.Brazil",4
1293,2103.26358194545,1002.509,0.821,1,5011,"soil.Brazil",4
110.555420535647,113.027021916476,109.912,0.821,-1,5011,"soil.Florida",4
506.759866614852,663.585355222486,478.683,0.821,0,5011,"soil.Florida",4
1410,2487.87559591122,1235.663,0.821,1,5011,"soil.Florida",4
207.81535061947,216.763456457546,202.958,0.821,-1,5011,"soil.Illinois",4
545.309303513986,690.580399306239,490.327,0.821,0,5011,"soil.Illinois",4
1310,2161.49534697136,1032.227,0.821,1,5011,"soil.Illinois",4
321.327289014012,343.275494298138,321.327,0.821,-1,5011,"soil.Canada",4
782.109700416407,1079.16239461111,782.11,0.821,0,5011,"soil.Canada",4
1622,3027.02657311809,1622,0.821,1,5011,"soil.Canada",4
200.62646497078,208.012594259545,196.202,0.832,-1,5623,"soil.Brazil",4
560.286815208238,699.808273802311,502.978,0.832,0,5623,"soil.Brazil",4
1382,2295.97508065846,1074.528,0.832,1,5623,"soil.Brazil",4
104.778712292178,106.749238530685,104.189,0.832,-1,5623,"soil.Florida",4
494.213540765538,639.534808584083,465.404,0.832,0,5623,"soil.Florida",4
1471,2717.65520726814,1267.654,0.832,1,5623,"soil.Florida",4
212.04993058676,220.32077444175,208.53,0.832,-1,5623,"soil.Illinois",4
573.233390089613,732.852959616751,527.692,0.832,0,5623,"soil.Illinois",4
1437,2584.96247554686,1177.511,0.832,1,5623,"soil.Illinois",4
303.131479794832,320.3472365781,303.131,0.832,-1,5623,"soil.Canada",4
765.677702422672,1040.42865694162,765.678,0.832,0,5623,"soil.Canada",4
1704,3272.62239343942,1704,0.832,1,5623,"soil.Canada",4
189.953761280501,195.819459342433,186.949,0.846,-1,6309,"soil.Brazil",4
565.306146796271,698.751536761895,517.311,0.846,0,6309,"soil.Brazil",4
1486,2451.24772944898,1195.366,0.846,1,6309,"soil.Brazil",4
114.687276876399,116.79218904071,114.2,0.846,-1,6309,"soil.Florida",4
517.967399819914,659.412547959067,495.101,0.846,0,6309,"soil.Florida",4
1588,2821.79751094496,1414.355,0.846,1,6309,"soil.Florida",4
224.757791016121,233.023620203061,220.934,0.846,-1,6309,"soil.Illinois",4
593.681708162121,738.110735096979,546.484,0.846,0,6309,"soil.Illinois",4
1511,2525.93389923288,1233.891,0.846,1,6309,"soil.Illinois",4
303.609285970359,318.908038976858,303.609,0.846,-1,6309,"soil.Canada",4
804.750093480918,1060.65243089836,804.75,0.846,0,6309,"soil.Canada",4
1844,3202.91924257928,1844,0.846,1,6309,"soil.Canada",4
193.044547342145,198.428426596966,189.57,0.85,-1,7079,"soil.Brazil",4
571.829183407419,697.750793062033,516.587,0.85,0,7079,"soil.Brazil",4
1557,2602.39965144452,1201.979,0.85,1,7079,"soil.Brazil",4
104.164612637631,105.70530877116,103.48,0.85,-1,7079,"soil.Florida",4
515.565944124241,633.589953561974,478.194,0.85,0,7079,"soil.Florida",4
1637,2644.98297629101,1348.461,0.85,1,7079,"soil.Florida",4
220.703352021739,227.773513715007,217.72,0.85,-1,7079,"soil.Illinois",4
624.389876710436,779.101105491243,579.646,0.85,0,7079,"soil.Illinois",4
1664,2922.32401251417,1376.336,0.85,1,7079,"soil.Illinois",4
325.681202841378,341.339069418896,325.681,0.85,-1,7079,"soil.Canada",4
838.494301743218,1106.73202973194,838.494,0.85,0,7079,"soil.Canada",4
1967,3731.20372632906,1967,0.85,1,7079,"soil.Canada",4
192.924849782127,197.702490268959,189.651,0.863,-1,7943,"soil.Brazil",4
587.145665603262,694.723464304899,531.993,0.863,0,7943,"soil.Brazil",4
1627,2402.70487654474,1265.817,0.863,1,7943,"soil.Brazil",4
119.438747441934,121.246897871947,118.886,0.863,-1,7943,"soil.Florida",4
546.685452483817,671.572509575523,519.359,0.863,0,7943,"soil.Florida",4
1771,2997.13111280411,1536.047,0.863,1,7943,"soil.Florida",4
226.377737272111,232.989503464373,222.873,0.863,-1,7943,"soil.Illinois",4
627.28564369541,755.466722595737,577.799,0.863,0,7943,"soil.Illinois",4
1695,2687.45356296626,1366.351,0.863,1,7943,"soil.Illinois",4
333.267739328407,347.819383794274,333.268,0.863,-1,7943,"soil.Canada",4
859.75093808642,1107.80213189295,859.751,0.863,0,7943,"soil.Canada",4
2084,3774.84995737487,2084,0.863,1,7943,"soil.Canada",4
190.253829091031,194.382161302166,187.546,0.872,-1,8912,"soil.Brazil",4
592.293501237179,698.279781859522,541.451,0.872,0,8912,"soil.Brazil",4
1736,2656.5488691359,1357.929,0.872,1,8912,"soil.Brazil",4
116.674027370536,118.20849632342,116.17,0.872,-1,8912,"soil.Florida",4
563.991553277695,684.417301972074,535.482,0.872,0,8912,"soil.Florida",4
1897,3164.81702682038,1638.469,0.872,1,8912,"soil.Florida",4
219.256033259534,224.761078878102,216.294,0.872,-1,8912,"soil.Illinois",4
629.759981309219,755.379063296787,582.381,0.872,0,8912,"soil.Illinois",4
1799,3002.1352534087,1448.698,0.872,1,8912,"soil.Illinois",4
334.10065454056,347.074593989826,334.101,0.872,-1,8912,"soil.Canada",4
877.148564781292,1111.52068894797,877.149,0.872,0,8912,"soil.Canada",4
2216,3931.80875938202,2216,0.872,1,8912,"soil.Canada",4
194.726798301982,198.574095404536,192.144,0.881,-1,10000,"soil.Brazil",4
611.495310187252,713.055416452651,561.327,0.881,0,10000,"soil.Brazil",4
1833,2790.11286809816,1438.223,0.881,1,10000,"soil.Brazil",4
116.578649786078,117.941943169889,116.137,0.881,-1,10000,"soil.Florida",4
570.488777604449,680.598366603156,543.646,0.881,0,10000,"soil.Florida",4
2018,3198.67778604651,1754.204,0.881,1,10000,"soil.Florida",4
231.488983439278,236.950988895367,228.685,0.881,-1,10000,"soil.Illinois",4
663.555378076207,785.670915712617,618.031,0.881,0,10000,"soil.Illinois",4
1929,3105.0073875,1576.963,0.881,1,10000,"soil.Illinois",4
323.729362253156,334.526597524256,323.729,0.881,-1,10000,"soil.Canada",4
897.183846776185,1124.07199350944,897.184,0.881,0,10000,"soil.Canada",4
2350,4249.36084705882,2350,0.881,1,10000,"soil.Canada",4
199.511871970991,203.105676049838,197.145,0.895,-1,11220,"soil.Brazil",4
